"GO_ID" "description" "levels" "ontology_group" "node_numeric_id" "community" "uniqueness_index" "size_in_annotation" "size_in_universe" "number_of_genes_in_query" "percentage_of_genes_in_query" "OR" "p" "fdr" "Min_value_CI" "Max_value_CI" "genes_in_query"
"1337" "GO:0098803" "respiratory chain complex" "3, 4" "Cell_Components" 11 1 "11" 8 8 5 62.5 17.3061586538306 0.000240554531632963 0.0116559604873063 3.3492355834326 112.102106110093 "Rv3146, Rv3149, Rv3150, Rv3153, Rv3157"
"139" "GO:0006119" "oxidative phosphorylation" "3, 4, 6" "Biological_process" 12 1 "12" 9 9 5 55.5555555555556 12.9722895096905 0.000501945146013271 0.0184508112293154 2.77815091584841 65.7442226808339 "Rv1437, Rv3151, Rv3155, Rv3156, Rv3157"
"913" "GO:0042773" "ATP synthesis coupled electron transport" "4, 5, 6, 7" "Biological_process" 13 1 "13" 7 7 4 57.1428571428571 13.8004049368636 0.00172565999633261 0.0497176636781233 2.32446541948854 94.6084020319623 "Rv3151, Rv3155, Rv3156, Rv3157"
"338" "GO:0009060" "aerobic respiration" "5, 6" "Biological_process" 14 2 "14" 34 34 15 44.1176470588235 8.40454604040081 4.89642160222825e-08 9.607903298737e-06 3.9354970199133 17.6371573271213 "Rv0462, Rv0896, Rv1098c, Rv1130, Rv1131, Rv1240, Rv1475c, Rv1731, Rv1837c, Rv3146, Rv3152, Rv3153, Rv3157, Rv3318, Rv3339c"
"132" "GO:0006099" "tricarboxylic acid cycle" "3, 6, 7" "Biological_process" 15 2 "15" 25 25 11 44 8.27774176980857 3.32123692942618e-06 0.000321858051524391 3.37224073160368 19.7908582986656 "Rv0462, Rv0896, Rv1098c, Rv1130, Rv1131, Rv1240, Rv1475c, Rv1731, Rv1837c, Rv3318, Rv3339c"
"711" "GO:0019679" "propionate metabolic process, methylcitrate cycle" "6, 7, 8, 10" "Biological_process" 16 2 "16" 3 3 3 100 Inf 0.000695679696704476 0.0231748298964678 4.25319496696503 Inf "Rv1129c, Rv1131, Rv1475c"
"1085" "GO:0046459" "short-chain fatty acid metabolic process" "5, 6, 8" "Biological_process" 17 2 "17" 10 10 5 50 10.3768020912053 0.000931150921954634 0.02919432008246 2.37565236957741 45.3242883521518 "Rv1129c, Rv1130, Rv1131, Rv1475c, Rv1984c"
"706" "GO:0019541" "propionate metabolic process" "5, 6, 7, 9" "Biological_process" 18 2 "18" 7 7 4 57.1428571428571 13.8004049368636 0.00172565999633261 0.0497176636781233 2.32446541948854 94.6084020319623 "Rv1129c, Rv1130, Rv1131, Rv1475c"
"280" "GO:0006796" "phosphate-containing compound metabolic process" "4" "Biological_process" 19 3 "19" 327 324 54 16.6666666666667 2.24181794740437 3.09956345997992e-06 0.000321858051524391 1.60352604320307 3.09229404703854 "Rv0014c, Rv0015c, Rv0363c, Rv0386, Rv0436c, Rv0462, Rv0505c, Rv0803, Rv0891c, Rv0931c, Rv0957, Rv0994, Rv1017c, Rv1023, Rv1092c, Rv1122, Rv1127c, Rv1143, Rv1385, Rv1408, Rv1436, Rv1437, Rv1438, Rv1611, Rv1695, Rv1700, Rv1837c, Rv2088, Rv2228c, Rv2241, Rv2436, Rv2565, Rv2604c, Rv2605c, Rv2606c, Rv2610c, Rv2746c, Rv2883c, Rv2899c, Rv2984, Rv3151, Rv3155, Rv3156, Rv3157, Rv3168, Rv3246c, Rv3282, Rv3302c, Rv3376, Rv3377c, Rv3396c, Rv3398c, Rv3696c, Rv3709c"
"597" "GO:0016310" "phosphorylation" "5" "Biological_process" 20 3 "20" 115 114 26 22.8070175438596 3.19128209954026 4.25325213214137e-06 0.000377830564405225 1.94761983865412 5.07633769477265 "Rv0014c, Rv0015c, Rv0363c, Rv0462, Rv0931c, Rv1017c, Rv1023, Rv1092c, Rv1127c, Rv1436, Rv1437, Rv1438, Rv1695, Rv2088, Rv2241, Rv2436, Rv2883c, Rv2984, Rv3151, Rv3155, Rv3156, Rv3157, Rv3168, Rv3246c, Rv3696c, Rv3709c"
"410" "GO:0009185" "ribonucleoside diphosphate metabolic process" "6, 7, 8" "Biological_process" 21 3 "21" 18 18 8 44.4444444444444 8.36377181502316 7.07861974471885e-05 0.00471613040491893 2.84830670152243 23.696928816271 "Rv0363c, Rv0462, Rv1023, Rv1436, Rv1437, Rv1438, Rv2241, Rv2883c"
"129" "GO:0006096" "glycolytic process" "4, 5, 8, 9, 10, 11, 12" "Biological_process" 22 3 "22" 15 15 7 46.6666666666667 9.12575290957005 0.000141327231685684 0.0080375085623234 2.79893137710638 28.9776342959876 "Rv0363c, Rv0462, Rv1023, Rv1436, Rv1437, Rv1438, Rv2241"
"269" "GO:0006757" "ATP generation from ADP" "3, 4, 7, 8, 9, 10, 11" "Biological_process" NA NA "22" 15 15 7 46.6666666666667 9.12575290957005 0.000141327231685684 0.0080375085623234 2.79893137710638 28.9776342959876 "Rv0363c, Rv0462, Rv1023, Rv1436, Rv1437, Rv1438, Rv2241"
"1042" "GO:0046031" "ADP metabolic process" "7, 8, 9, 10" "Biological_process" 23 3 "23" 16 16 7 43.75 8.11025392405126 0.000232251527692522 0.0116559604873063 2.54991502068954 24.6580150222631 "Rv0363c, Rv0462, Rv1023, Rv1436, Rv1437, Rv1438, Rv2241"
"579" "GO:0016052" "carbohydrate catabolic process" "4" "Biological_process" 24 3 "24" 33 32 10 31.25 4.76606094398722 0.000292631579297117 0.0124778105412291 1.99760581807346 10.593567155655 "Rv0363c, Rv0462, Rv1023, Rv1408, Rv1436, Rv1437, Rv1438, Rv2241, Rv2436, Rv3696c"
"709" "GO:0019637" "organophosphate metabolic process" "3, 4" "Biological_process" 25 3 "25" 232 230 37 16.0869565217391 2.07961495871918 0.000280617065549713 0.0124778105412291 1.39504096748608 3.032557457661 "Rv0363c, Rv0386, Rv0436c, Rv0462, Rv0803, Rv0891c, Rv0957, Rv0994, Rv1017c, Rv1023, Rv1092c, Rv1122, Rv1143, Rv1385, Rv1408, Rv1436, Rv1437, Rv1438, Rv1611, Rv1695, Rv1700, Rv1837c, Rv2241, Rv2565, Rv2604c, Rv2605c, Rv2606c, Rv2610c, Rv2746c, Rv2883c, Rv2899c, Rv3282, Rv3302c, Rv3377c, Rv3396c, Rv3398c, Rv3696c"
"387" "GO:0009135" "purine nucleoside diphosphate metabolic process" "6, 7, 8" "Biological_process" 26 3 "26" 17 17 7 41.1764705882353 7.29798552169102 0.00036501255314027 0.0149655146787511 2.34179066688496 21.391272647679 "Rv0363c, Rv0462, Rv1023, Rv1436, Rv1437, Rv1438, Rv2241"
"409" "GO:0009179" "purine ribonucleoside diphosphate metabolic process" "7, 8, 9" "Biological_process" NA NA "26" 17 17 7 41.1764705882353 7.29798552169102 0.00036501255314027 0.0149655146787511 2.34179066688496 21.391272647679 "Rv0363c, Rv0462, Rv1023, Rv1436, Rv1437, Rv1438, Rv2241"
"714" "GO:0019693" "ribose phosphate metabolic process" "4, 5" "Biological_process" 27 3 "27" 100 100 20 20 2.65765026095303 0.000460039886423169 0.0179454539132155 1.52152474677828 4.44841094666652 "Rv0363c, Rv0386, Rv0462, Rv0803, Rv0957, Rv1017c, Rv1023, Rv1092c, Rv1143, Rv1385, Rv1436, Rv1437, Rv1438, Rv1611, Rv1700, Rv1837c, Rv2241, Rv2605c, Rv2883c, Rv3396c"
"385" "GO:0009132" "nucleoside diphosphate metabolic process" "5, 6, 7" "Biological_process" 28 3 "28" 23 23 8 34.7826086956522 5.56975685388083 0.000532841685199928 0.0189336412141041 2.02989803441858 14.1135164143942 "Rv0363c, Rv0462, Rv1023, Rv1436, Rv1437, Rv1438, Rv2241, Rv2883c"
"145" "GO:0006165" "nucleoside diphosphate phosphorylation" "6, 7, 8" "Biological_process" 29 3 "29" 18 18 7 38.8888888888889 6.63227179828298 0.00055224750676314 0.0189901884583712 2.16539511837479 18.8730045472265 "Rv0363c, Rv0462, Rv1023, Rv1436, Rv1437, Rv1438, Rv2241"
"1121" "GO:0046939" "nucleotide phosphorylation" "6" "Biological_process" NA NA "29" 18 18 7 38.8888888888889 6.63227179828298 0.00055224750676314 0.0189901884583712 2.16539511837479 18.8730045472265 "Rv0363c, Rv0462, Rv1023, Rv1436, Rv1437, Rv1438, Rv2241"
"229" "GO:0006566" "threonine metabolic process" "6, 7, 9" "Biological_process" 30 4 "30" 6 6 5 83.3333333333333 51.8665925620253 2.99827919371973e-05 0.00228297544321802 5.7828262998062 2422.86313544784 "Rv1294, Rv1295, Rv1559, Rv3708c, Rv3709c"
"360" "GO:0009088" "threonine biosynthetic process" "7, 8, 9, 10" "Biological_process" 31 4 "31" 5 5 4 80 41.4409682755068 0.000285042332538101 0.0124778105412291 4.08139806031375 2017.07534168785 "Rv1294, Rv1295, Rv3708c, Rv3709c"
"86" "GO:0005315" "inorganic phosphate transmembrane transporter activity" "7, 8" "Biological_process" 32 5 "32" 8 8 5 62.5 17.3061586538306 0.000240554531632963 0.0116559604873063 3.3492355834326 112.102106110093 "Rv0545c, Rv0929, Rv0930, Rv0935, Rv0936"
"286" "GO:0006817" "phosphate ion transport" "7" "Biological_process" 33 5 "33" 13 13 6 46.1538461538462 8.91623713633471 0.00047136276695125 0.0179454539132155 2.46079866756521 31.1886089930135 "Rv0545c, Rv0928, Rv0929, Rv0930, Rv0935, Rv0936"
"720" "GO:0019877" "diaminopimelate biosynthetic process" "5, 6, 7, 8" "Biological_process" 34 6 "34" 6 6 4 66.6666666666667 20.700050400033 0.000795161413739907 0.0256861232438406 2.95476826552617 228.90683789747 "Rv1201c, Rv2773c, Rv3708c, Rv3709c"
"982" "GO:0044117" "growth of symbiont in host" "3, 4" "Biological_process" 35 7 "35" 116 116 21 18.1034482758621 2.34702781618218 0.00131442087426704 0.040033504341962 1.37041980241103 3.85611515552264 "Rv0015c, Rv0170, Rv0171, Rv0172, Rv0173, Rv0174, Rv0175, Rv0176, Rv0177, Rv0178, Rv0221, Rv0405, Rv0895, Rv0928, Rv0929, Rv0930, Rv1125, Rv2285, Rv2942, Rv3246c, Rv3494c"
"951" "GO:0043436" "oxoacid metabolic process" "4" "Biological_process" NA NA "36" 408 406 59 14.5320197044335 1.89386786990179 6.84962909706942e-05 0.00471613040491893 1.37668433494944 2.5728277518579 "Rv0014c, Rv0015c, Rv0363c, Rv0462, Rv0505c, Rv0632c, Rv0931c, Rv0974c, Rv1023, Rv1077, Rv1098c, Rv1127c, Rv1129c, Rv1130, Rv1131, Rv1133c, Rv1201c, Rv1240, Rv1294, Rv1295, Rv1436, Rv1437, Rv1438, Rv1475c, Rv1484, Rv1559, Rv1611, Rv1612, Rv1613, Rv1695, Rv1750c, Rv1769, Rv1771, Rv1837c, Rv1925, Rv1984c, Rv2211c, Rv2241, Rv2447c, Rv2604c, Rv2605c, Rv2606c, Rv2773c, Rv2859c, Rv2860c, Rv2861c, Rv2935, Rv2984, Rv2992c, Rv3075c, Rv3306c, Rv3336c, Rv3339c, Rv3396c, Rv3423c, Rv3432c, Rv3708c, Rv3709c, Rv3762c"
"718" "GO:0019752" "carboxylic acid metabolic process" "5" "Biological_process" NA NA "37" 388 386 56 14.5077720207254 1.88073609478336 0.000143257657302199 0.0080375085623234 1.3570689089255 2.5716686453083 "Rv0014c, Rv0015c, Rv0363c, Rv0462, Rv0505c, Rv0632c, Rv0931c, Rv0974c, Rv1023, Rv1077, Rv1098c, Rv1127c, Rv1129c, Rv1130, Rv1131, Rv1133c, Rv1201c, Rv1240, Rv1294, Rv1295, Rv1436, Rv1437, Rv1438, Rv1475c, Rv1484, Rv1559, Rv1611, Rv1612, Rv1613, Rv1750c, Rv1769, Rv1771, Rv1837c, Rv1925, Rv1984c, Rv2211c, Rv2241, Rv2447c, Rv2604c, Rv2605c, Rv2606c, Rv2773c, Rv2859c, Rv2860c, Rv2861c, Rv2935, Rv2992c, Rv3075c, Rv3306c, Rv3336c, Rv3339c, Rv3396c, Rv3423c, Rv3432c, Rv3708c, Rv3709c"
"344" "GO:0009066" "aspartate family amino acid metabolic process" "5, 6, 8" "Biological_process" NA NA "38" 34 34 9 26.4705882352941 3.76088311489931 0.00219534227140187 0.061585127929326 1.53202166555521 8.41205654177912 "Rv1133c, Rv1201c, Rv1294, Rv1295, Rv1559, Rv2773c, Rv2861c, Rv3708c, Rv3709c"
"544" "GO:0015697" "quaternary ammonium group transport" "6, 7" "Biological_process" NA NA "39" 4 4 3 75 30.9585954143203 0.00259875485486262 0.0692568168820888 2.47842702352714 1611.5305195191 "Rv3757c, Rv3758c, Rv3759c"
"556" "GO:0015838" "amino-acid betaine transport" "6, 7, 8" "Biological_process" NA NA "39" 4 4 3 75 30.9585954143203 0.00259875485486262 0.0692568168820888 2.47842702352714 1611.5305195191 "Rv3757c, Rv3758c, Rv3759c"
"777" "GO:0031460" "glycine betaine transport" "7, 8, 9" "Biological_process" NA NA "39" 4 4 3 75 30.9585954143203 0.00259875485486262 0.0692568168820888 2.47842702352714 1611.5305195191 "Rv3757c, Rv3758c, Rv3759c"
"1064" "GO:0046184" "aldehyde biosynthetic process" "4" "Biological_process" NA NA "40" 4 4 3 75 30.9585954143203 0.00259875485486262 0.0692568168820888 2.47842702352714 1611.5305195191 "Rv1438, Rv2604c, Rv2606c"
"127" "GO:0006090" "pyruvate metabolic process" "7" "Biological_process" NA NA "41" 29 29 8 27.5862068965517 3.97218898531027 0.00290235681166837 0.0754612771033776 1.50993072848604 9.42313373259673 "Rv0363c, Rv0462, Rv1023, Rv1127c, Rv1436, Rv1437, Rv1438, Rv2241"
"1336" "GO:0098797" "plasma membrane protein complex" "3, 4" "Cell_Components" NA NA "42" 36 36 9 25 3.48067379755143 0.0033604484143831 0.0852913811841044 1.428159083058 7.70177149918141 "Rv0928, Rv1280c, Rv2937, Rv3146, Rv3149, Rv3150, Rv3153, Rv3157, Rv3759c"
"1289" "GO:0072521" "purine-containing compound metabolic process" "4" "Biological_process" NA NA "43" 93 93 17 18.2795698924731 2.35920974464415 0.00450065697702797 0.111574426453763 1.29115079480572 4.08870112808189 "Rv0363c, Rv0386, Rv0462, Rv0803, Rv0957, Rv1017c, Rv1023, Rv1092c, Rv1143, Rv1436, Rv1437, Rv1438, Rv1837c, Rv2241, Rv2605c, Rv3393, Rv3396c"
"530" "GO:0015291" "secondary active transmembrane transporter activity" "7" "Biological_process" NA NA "44" 25 25 7 28 4.04740686595102 0.00483313757564716 0.117093742173633 1.41846248747379 10.2444485537589 "Rv0545c, Rv0929, Rv0930, Rv0935, Rv0936, Rv2287, Rv3331"
"92" "GO:0005618" "cell wall" "3, 4" "Cell_Components" NA NA "45" 710 710 83 11.6901408450704 1.4683302189444 0.00551763101912315 0.1251445673699 1.11684979806156 1.91532647924044 "Rv0009, Rv0014c, Rv0170, Rv0171, Rv0172, Rv0173, Rv0174, Rv0338c, Rv0363c, Rv0386, Rv0432, Rv0435c, Rv0444c, Rv0504c, Rv0629c, Rv0895, Rv0928, Rv0931c, Rv1017c, Rv1023, Rv1077, Rv1098c, Rv1124, Rv1130, Rv1133c, Rv1138c, Rv1175c, Rv1201c, Rv1230c, Rv1231c, Rv1240, Rv1294, Rv1324, Rv1368, Rv1423, Rv1436, Rv1474c, Rv1475c, Rv1484, Rv1543, Rv1544, Rv1611, Rv1771, Rv1836c, Rv1837c, Rv1919c, Rv1932, Rv1984c, Rv2074, Rv2211c, Rv2214c, Rv2229c, Rv2241, Rv2260, Rv2298, Rv2299c, Rv2314c, Rv2746c, Rv2773c, Rv2783c, Rv2817c, Rv2935, Rv2953, Rv3099c, Rv3106, Rv3136, Rv3151, Rv3153, Rv3193c, Rv3211, Rv3213c, Rv3224, Rv3280, Rv3282, Rv3396c, Rv3464, Rv3494c, Rv3708c, Rv3709c, Rv3780, Rv3782, Rv3841, Rv3874"
"233" "GO:0006576" "cellular biogenic amine metabolic process" "5, 6" "Biological_process" NA NA "46" 14 14 5 35.7142857142857 5.76061977001955 0.00548506350576951 0.1251445673699 1.50809328873755 19.2663860290248 "Rv1611, Rv1612, Rv1613, Rv2859c, Rv2860c"
"542" "GO:0015695" "organic cation transport" "5, 6" "Biological_process" NA NA "47" 9 9 4 44.4444444444444 8.2789260115377 0.00537782171304744 0.1251445673699 1.63505028706527 38.6579419722352 "Rv2937, Rv3757c, Rv3758c, Rv3759c"
"444" "GO:0009259" "ribonucleotide metabolic process" "5, 6, 7, 8" "Biological_process" NA NA "48" 97 97 17 17.5257731958763 2.2389942143389 0.00568965560901504 0.126357768316876 1.22811555881124 3.86800545996079 "Rv0363c, Rv0386, Rv0462, Rv0803, Rv0957, Rv1023, Rv1092c, Rv1143, Rv1385, Rv1436, Rv1437, Rv1438, Rv1837c, Rv2241, Rv2605c, Rv2883c, Rv3396c"
"345" "GO:0009067" "aspartate family amino acid biosynthetic process" "6, 7, 8, 9" "Biological_process" NA NA "49" 26 26 7 26.9230769230769 3.83276689517022 0.00612057028533159 0.127931920081637 1.35181231839942 9.60659046144472 "Rv1133c, Rv1201c, Rv1294, Rv1295, Rv2773c, Rv3708c, Rv3709c"
"676" "GO:0019217" "regulation of fatty acid metabolic process" "5, 6, 8" "Biological_process" NA NA "50" 5 5 3 60 15.4809756675597 0.0060693236383494 0.127931920081637 1.76753579757771 185.730433929653 "Rv0014c, Rv0015c, Rv0931c"
"884" "GO:0042304" "regulation of fatty acid biosynthetic process" "5, 6, 7, 8, 9" "Biological_process" NA NA "50" 5 5 3 60 15.4809756675597 0.0060693236383494 0.127931920081637 1.76753579757771 185.730433929653 "Rv0014c, Rv0015c, Rv0931c"
"1029" "GO:0045717" "negative regulation of fatty acid biosynthetic process" "5, 6, 7, 8, 9, 10" "Biological_process" NA NA "50" 5 5 3 60 15.4809756675597 0.0060693236383494 0.127931920081637 1.76753579757771 185.730433929653 "Rv0014c, Rv0015c, Rv0931c"
"1036" "GO:0045922" "negative regulation of fatty acid metabolic process" "4, 5, 6, 7, 8, 9" "Biological_process" NA NA "50" 5 5 3 60 15.4809756675597 0.0060693236383494 0.127931920081637 1.76753579757771 185.730433929653 "Rv0014c, Rv0015c, Rv0931c"
"1284" "GO:0072337" "modified amino acid transport" "5" "Biological_process" NA NA "51" 5 5 3 60 15.4809756675597 0.0060693236383494 0.127931920081637 1.76753579757771 185.730433929653 "Rv3757c, Rv3758c, Rv3759c"
"143" "GO:0006163" "purine nucleotide metabolic process" "5, 6, 7, 8" "Biological_process" NA NA "52" 88 88 16 18.1818181818182 2.33950596724422 0.00649016859160048 0.13007907340488 1.25523228681737 4.11909862989644 "Rv0363c, Rv0386, Rv0462, Rv0803, Rv0957, Rv1017c, Rv1023, Rv1092c, Rv1143, Rv1436, Rv1437, Rv1438, Rv1837c, Rv2241, Rv2605c, Rv3396c"
"283" "GO:0006811" "ion transport" "4" "Biological_process" NA NA "53" 129 129 21 16.2790697674419 2.05708759682162 0.00651283030558537 0.13007907340488 1.20713167163525 3.35786453684807 "Rv0103c, Rv0527, Rv0529, Rv0545c, Rv0928, Rv0929, Rv0930, Rv0935, Rv0936, Rv1750c, Rv2127, Rv2287, Rv2856, Rv2937, Rv3146, Rv3157, Rv3331, Rv3757c, Rv3758c, Rv3759c, Rv3841"
"1355" "GO:1901605" "alpha-amino acid metabolic process" "4, 5, 7" "Biological_process" NA NA "54" 145 145 23 15.8620689655172 1.99861290565559 0.00658937144827722 0.13007907340488 1.20360022724655 3.19192087427455 "Rv0505c, Rv0974c, Rv1077, Rv1133c, Rv1201c, Rv1294, Rv1295, Rv1559, Rv1611, Rv1612, Rv1613, Rv1769, Rv2211c, Rv2604c, Rv2773c, Rv2859c, Rv2860c, Rv2861c, Rv3396c, Rv3423c, Rv3432c, Rv3708c, Rv3709c"
"99" "GO:0005887" "integral component of plasma membrane" "4, 5" "Cell_Components" NA NA "55" 146 146 23 15.7534246575342 1.98180667060015 0.00677456788113758 0.131303442932594 1.19381312240634 3.16402053897347 "Rv0016c, Rv0017c, Rv0072, Rv0175, Rv0178, Rv0338c, Rv0505c, Rv0545c, Rv0783c, Rv0930, Rv0931c, Rv0936, Rv1280c, Rv1614, Rv1825, Rv1836c, Rv2214c, Rv2284, Rv2856, Rv2942, Rv3154, Rv3193c, Rv3331"
"766" "GO:0031226" "intrinsic component of plasma membrane" "3, 4" "Cell_Components" NA NA "56" 148 148 23 15.5405405405405 1.94900412626451 0.00726373790108374 0.138270439331344 1.17469837977708 3.10975540230289 "Rv0016c, Rv0017c, Rv0072, Rv0175, Rv0178, Rv0338c, Rv0505c, Rv0545c, Rv0783c, Rv0930, Rv0931c, Rv0936, Rv1280c, Rv1614, Rv1825, Rv1836c, Rv2214c, Rv2284, Rv2856, Rv2942, Rv3154, Rv3193c, Rv3331"
"358" "GO:0009085" "lysine biosynthetic process" "7, 8, 9, 10" "Biological_process" NA NA "57" 10 10 4 40 6.89686714825133 0.0083422689071093 0.15601506412243 1.42477993556263 29.2500135309312 "Rv1201c, Rv2773c, Rv3708c, Rv3709c"
"361" "GO:0009089" "lysine biosynthetic process via diaminopimelate" "5, 6, 8, 9, 10, 11" "Biological_process" NA NA "57" 10 10 4 40 6.89686714825133 0.0083422689071093 0.15601506412243 1.42477993556263 29.2500135309312 "Rv1201c, Rv2773c, Rv3708c, Rv3709c"
"1084" "GO:0046451" "diaminopimelate metabolic process" "4, 5, 7" "Biological_process" NA NA "57" 10 10 4 40 6.89686714825133 0.0083422689071093 0.15601506412243 1.42477993556263 29.2500135309312 "Rv1201c, Rv2773c, Rv3708c, Rv3709c"
"267" "GO:0006753" "nucleoside phosphate metabolic process" "4, 5, 6" "Biological_process" NA NA "58" 141 141 22 15.6028368794326 1.95567411732577 0.00933364646753102 0.171545985075656 1.16458268621836 3.15167335837071 "Rv0363c, Rv0386, Rv0462, Rv0803, Rv0891c, Rv0957, Rv1017c, Rv1023, Rv1092c, Rv1143, Rv1385, Rv1436, Rv1437, Rv1438, Rv1695, Rv1700, Rv1837c, Rv2241, Rv2605c, Rv2883c, Rv3282, Rv3396c"
"396" "GO:0009150" "purine ribonucleotide metabolic process" "6, 7, 8, 9" "Biological_process" NA NA "59" 84 84 15 17.8571428571429 2.28387568486537 0.00974368097338763 0.17311273196052 1.19962071374991 4.08770114226849 "Rv0363c, Rv0386, Rv0462, Rv0803, Rv0957, Rv1023, Rv1092c, Rv1143, Rv1436, Rv1437, Rv1438, Rv1837c, Rv2241, Rv2605c, Rv3396c"
"596" "GO:0016301" "kinase activity" "6" "Biological_process" NA NA "60" 85 84 15 17.8571428571429 2.28387568486537 0.00974368097338763 0.17311273196052 1.19962071374991 4.08770114226849 "Rv0014c, Rv0015c, Rv0931c, Rv1017c, Rv1092c, Rv1127c, Rv1437, Rv1695, Rv2088, Rv2436, Rv2883c, Rv2984, Rv3168, Rv3696c, Rv3709c"
"1147" "GO:0051171" "regulation of nitrogen compound metabolic process" "3, 4" "Biological_process" NA NA "61" 243 243 11 4.52674897119342 0.46974494295783 0.0103412077399808 0.180716843456057 0.228912721053798 0.867808809148697 "Rv0386, Rv0444c, Rv0844c, Rv1129c, Rv1189, Rv1230c, Rv1474c, Rv2989, Rv3246c, Rv3295, Rv3780"
"500" "GO:0010556" "regulation of macromolecule biosynthetic process" "4, 5" "Biological_process" NA NA "62" 227 227 10 4.40528634361234 0.457247800671836 0.0113723592055715 0.183680832017261 0.214081507350684 0.868330020307081 "Rv0386, Rv0444c, Rv0844c, Rv1129c, Rv1189, Rv1230c, Rv1474c, Rv2989, Rv3246c, Rv3295"
"963" "GO:0043648" "dicarboxylic acid metabolic process" "6" "Biological_process" NA NA "63" 50 50 10 20 2.60905325822166 0.0109898396921658 0.183680832017261 1.15296336524426 5.36907868712793 "Rv1098c, Rv1201c, Rv1240, Rv2447c, Rv2773c, Rv3075c, Rv3306c, Rv3432c, Rv3708c, Rv3709c"
