"GO_ID" "description" "levels" "ontology_group" "node_numeric_id" "community" "uniqueness_index" "size_in_annotation" "size_in_universe" "number_of_genes_in_query" "percentage_of_genes_in_query" "OR" "p" "fdr" "Min_value_CI" "Max_value_CI" "genes_in_query"
"1024" "GO:0045271" "respiratory chain complex I" "4, 5" "Cell_Components" 11 1 "11" 5 5 5 100 Inf 4.11351416334742e-05 0.000996592295029169 5.99869081078936 Inf "Rv3146, Rv3149, Rv3150, Rv3153, Rv3157"
"1337" "GO:0098803" "respiratory chain complex" "3, 4" "Cell_Components" 12 1 "12" 8 8 6 75 19.7209773277142 0.000119688168297244 0.0024536074500935 3.51443895476985 199.85950579802 "Rv3146, Rv3149, Rv3150, Rv3153, Rv3157, Rv3316"
"139" "GO:0006119" "oxidative phosphorylation" "3, 4, 6" "Biological_process" 13 1 "13" 9 9 6 66.6666666666667 13.1460902809715 0.000318696934150215 0.00539255447308141 2.79747587187269 81.4621229797431 "Rv1437, Rv3043c, Rv3151, Rv3155, Rv3156, Rv3157"
"1336" "GO:0098797" "plasma membrane protein complex" "3, 4" "Cell_Components" 14 1 "14" 36 36 13 36.1111111111111 3.7459758399016 0.00044028006298098 0.00693862784751882 1.73149543533955 7.76916824661461 "Rv0928, Rv0932c, Rv0934, Rv1457c, Rv1686c, Rv2038c, Rv2938, Rv3146, Rv3149, Rv3150, Rv3153, Rv3157, Rv3759c"
"1238" "GO:0070470" "plasma membrane respirasome" "3, 4" "Cell_Components" 15 1 "15" 7 7 5 71.4285714285714 16.4033963442508 0.000684485359102135 0.00986028909193076 2.67733276279235 172.493888767589 "Rv3146, Rv3149, Rv3150, Rv3153, Rv3157"
"738" "GO:0022904" "respiratory electron transport chain" "4, 5, 6" "Biological_process" 16 1 "16" 18 18 8 44.4444444444444 5.27057714531682 0.00120170456042862 0.0158150254495915 1.79872399398066 14.9147465259585 "Rv2196, Rv3043c, Rv3149, Rv3151, Rv3155, Rv3156, Rv3157, Rv3319"
"576" "GO:0016036" "cellular response to phosphate starvation" "5, 6, 7" "Biological_process" 17 1 "17" 3 3 3 100 Inf 0.00234792962462316 0.0278099219983143 2.69682482697915 Inf "Rv0928, Rv0931c, Rv0934"
"280" "GO:0006796" "phosphate-containing compound metabolic process" "4" "Biological_process" 18 2 "18" 327 324 78 24.0740740740741 2.24944319481245 4.75522688513089e-08 8.59184707300071e-06 1.68835973493822 2.97300628608134 "Rv0014c, Rv0015c, Rv0363c, Rv0408, Rv0462, Rv0505c, Rv0557, Rv0803, Rv0891c, Rv0931c, Rv0946c, Rv0951, Rv0952, Rv0957, Rv1023, Rv1092c, Rv1099c, Rv1143, Rv1296, Rv1309, Rv1310, Rv1311, Rv1354c, Rv1383, Rv1384, Rv1408, Rv1436, Rv1437, Rv1438, Rv1445c, Rv1447c, Rv1611, Rv1695, Rv1697, Rv1699, Rv1700, Rv1837c, Rv2047c, Rv2088, Rv2215, Rv2228c, Rv2241, Rv2249c, Rv2289, Rv2435c, Rv2436, Rv2605c, Rv2606c, Rv2610c, Rv2611c, Rv2612c, Rv2613c, Rv2746c, Rv2837c, Rv2858c, Rv2881c, Rv2883c, Rv2899c, Rv2982c, Rv2984, Rv3042c, Rv3043c, Rv3151, Rv3155, Rv3156, Rv3157, Rv3199c, Rv3282, Rv3301c, Rv3302c, Rv3376, Rv3377c, Rv3379c, Rv3396c, Rv3398c, Rv3624c, Rv3696c, Rv3709c"
"709" "GO:0019637" "organophosphate metabolic process" "3, 4" "Biological_process" 19 2 "19" 232 230 58 25.2173913043478 2.34313883624686 5.96829605957056e-07 3.18110179975111e-05 1.68238204983527 3.22738208513369 "Rv0363c, Rv0408, Rv0462, Rv0557, Rv0803, Rv0891c, Rv0946c, Rv0951, Rv0952, Rv0957, Rv1023, Rv1092c, Rv1099c, Rv1143, Rv1309, Rv1310, Rv1311, Rv1354c, Rv1383, Rv1384, Rv1408, Rv1436, Rv1437, Rv1438, Rv1445c, Rv1447c, Rv1611, Rv1695, Rv1697, Rv1699, Rv1700, Rv1837c, Rv2215, Rv2241, Rv2249c, Rv2289, Rv2435c, Rv2605c, Rv2606c, Rv2610c, Rv2611c, Rv2612c, Rv2613c, Rv2746c, Rv2858c, Rv2881c, Rv2883c, Rv2899c, Rv2982c, Rv3199c, Rv3282, Rv3302c, Rv3377c, Rv3379c, Rv3396c, Rv3398c, Rv3624c, Rv3696c"
"714" "GO:0019693" "ribose phosphate metabolic process" "4, 5" "Biological_process" 20 2 "20" 100 100 30 30 2.89781196349498 8.43914726847544e-06 0.000310211413386028 1.80411016047498 4.55671090239588 "Rv0363c, Rv0408, Rv0462, Rv0803, Rv0946c, Rv0951, Rv0952, Rv0957, Rv1023, Rv1092c, Rv1143, Rv1309, Rv1310, Rv1311, Rv1383, Rv1384, Rv1436, Rv1437, Rv1438, Rv1611, Rv1699, Rv1700, Rv1837c, Rv2215, Rv2241, Rv2435c, Rv2605c, Rv2883c, Rv3396c, Rv3624c"
"145" "GO:0006165" "nucleoside diphosphate phosphorylation" "6, 7, 8" "Biological_process" 21 2 "21" 18 18 10 55.5555555555556 8.27110924418803 2.58617163153568e-05 0.000725489199793956 2.92335466932544 24.2492726561263 "Rv0363c, Rv0462, Rv0946c, Rv0952, Rv1023, Rv1436, Rv1437, Rv1438, Rv2215, Rv2241"
"410" "GO:0009185" "ribonucleoside diphosphate metabolic process" "6, 7, 8" "Biological_process" 22 2 "22" 18 18 10 55.5555555555556 8.27110924418803 2.58617163153568e-05 0.000725489199793956 2.92335466932544 24.2492726561263 "Rv0363c, Rv0462, Rv0946c, Rv1023, Rv1436, Rv1437, Rv1438, Rv2215, Rv2241, Rv2883c"
"129" "GO:0006096" "glycolytic process" "4, 5, 8, 9, 10, 11, 12" "Biological_process" 23 2 "23" 15 15 9 60 9.90859829133157 2.9221631964218e-05 0.000759762431069669 3.1349919545832 33.9991745015569 "Rv0363c, Rv0462, Rv0946c, Rv1023, Rv1436, Rv1437, Rv1438, Rv2215, Rv2241"
"267" "GO:0006753" "nucleoside phosphate metabolic process" "4, 5, 6" "Biological_process" 24 2 "24" 141 141 37 26.241134751773 2.41545328328985 3.66940036694169e-05 0.000931328759799963 1.59340659388348 3.5941139913725 "Rv0363c, Rv0408, Rv0462, Rv0803, Rv0891c, Rv0946c, Rv0951, Rv0952, Rv0957, Rv1023, Rv1092c, Rv1143, Rv1309, Rv1310, Rv1311, Rv1354c, Rv1383, Rv1384, Rv1436, Rv1437, Rv1438, Rv1695, Rv1699, Rv1700, Rv1837c, Rv2215, Rv2241, Rv2289, Rv2435c, Rv2605c, Rv2613c, Rv2881c, Rv2883c, Rv3199c, Rv3282, Rv3396c, Rv3624c"
"444" "GO:0009259" "ribonucleotide metabolic process" "5, 6, 7, 8" "Biological_process" 25 2 "25" 97 97 28 28.8659793814433 2.73368771404054 4.82070312343681e-05 0.00114197100657414 1.67858284224721 4.34759399414782 "Rv0363c, Rv0408, Rv0462, Rv0803, Rv0946c, Rv0951, Rv0952, Rv0957, Rv1023, Rv1092c, Rv1143, Rv1309, Rv1310, Rv1311, Rv1383, Rv1384, Rv1436, Rv1437, Rv1438, Rv1699, Rv1837c, Rv2215, Rv2241, Rv2435c, Rv2605c, Rv2883c, Rv3396c, Rv3624c"
"377" "GO:0009117" "nucleotide metabolic process" "5, 6, 7" "Biological_process" 26 2 "26" 139 139 36 25.8992805755396 2.36874403159547 5.7300668777969e-05 0.0013278807155938 1.55498092998952 3.53958241079182 "Rv0363c, Rv0408, Rv0462, Rv0803, Rv0891c, Rv0946c, Rv0951, Rv0952, Rv0957, Rv1023, Rv1092c, Rv1143, Rv1309, Rv1310, Rv1311, Rv1354c, Rv1383, Rv1384, Rv1436, Rv1437, Rv1438, Rv1695, Rv1699, Rv1837c, Rv2215, Rv2241, Rv2289, Rv2435c, Rv2605c, Rv2613c, Rv2881c, Rv2883c, Rv3199c, Rv3282, Rv3396c, Rv3624c"
"1042" "GO:0046031" "ADP metabolic process" "7, 8, 9, 10" "Biological_process" 27 2 "27" 16 16 9 56.25 8.49230175537293 5.89649903699701e-05 0.00133737616456145 2.80059161778175 26.9591913731739 "Rv0363c, Rv0462, Rv0946c, Rv1023, Rv1436, Rv1437, Rv1438, Rv2215, Rv2241"
"385" "GO:0009132" "nucleoside diphosphate metabolic process" "5, 6, 7" "Biological_process" 28 2 "28" 23 23 11 47.8260869565217 6.07027642164584 6.25641133601721e-05 0.00138944468420715 2.41303546312389 15.1128555552165 "Rv0363c, Rv0462, Rv0946c, Rv0952, Rv1023, Rv1436, Rv1437, Rv1438, Rv2215, Rv2241, Rv2883c"
"387" "GO:0009135" "purine nucleoside diphosphate metabolic process" "6, 7, 8" "Biological_process" 29 2 "29" 17 17 9 52.9411764705882 7.42886646957311 0.000110636044515261 0.00235876046906537 2.53143224482661 22.2347347242424 "Rv0363c, Rv0462, Rv0946c, Rv1023, Rv1436, Rv1437, Rv1438, Rv2215, Rv2241"
"1223" "GO:0055086" "nucleobase-containing small molecule metabolic process" "3, 4, 5" "Biological_process" 30 2 "30" 172 172 41 23.8372093023256 2.1251538861589 0.000123770243654257 0.00248941659878186 1.43948315294572 3.08278582441148 "Rv0363c, Rv0408, Rv0462, Rv0803, Rv0891c, Rv0946c, Rv0951, Rv0952, Rv0957, Rv1023, Rv1092c, Rv1143, Rv1309, Rv1310, Rv1311, Rv1354c, Rv1383, Rv1384, Rv1436, Rv1437, Rv1438, Rv1695, Rv1699, Rv1700, Rv1837c, Rv2215, Rv2241, Rv2289, Rv2435c, Rv2605c, Rv2613c, Rv2881c, Rv2883c, Rv3199c, Rv3255c, Rv3282, Rv3393, Rv3396c, Rv3464, Rv3465, Rv3624c"
"127" "GO:0006090" "pyruvate metabolic process" "7" "Biological_process" 31 2 "31" 29 29 12 41.3793103448276 4.67753413024566 0.000164662249784975 0.00309429272567723 2.02567852967379 10.4606941060431 "Rv0363c, Rv0462, Rv0946c, Rv1023, Rv1436, Rv1437, Rv1438, Rv2215, Rv2241, Rv2858c, Rv2967c, Rv3379c"
"396" "GO:0009150" "purine ribonucleotide metabolic process" "6, 7, 8, 9" "Biological_process" 32 2 "32" 84 84 24 28.5714285714286 2.68035429936233 0.000228094947768029 0.00412117312407999 1.58111259887794 4.41614463959442 "Rv0363c, Rv0408, Rv0462, Rv0803, Rv0946c, Rv0951, Rv0952, Rv0957, Rv1023, Rv1092c, Rv1143, Rv1309, Rv1310, Rv1311, Rv1436, Rv1437, Rv1438, Rv1837c, Rv2215, Rv2241, Rv2435c, Rv2605c, Rv3396c, Rv3624c"
"143" "GO:0006163" "purine nucleotide metabolic process" "5, 6, 7, 8" "Biological_process" 33 2 "33" 88 88 24 27.2727272727273 2.5098579821908 0.000375721009710935 0.00616182455925933 1.48674064563163 4.113024463047 "Rv0363c, Rv0408, Rv0462, Rv0803, Rv0946c, Rv0951, Rv0952, Rv0957, Rv1023, Rv1092c, Rv1143, Rv1309, Rv1310, Rv1311, Rv1436, Rv1437, Rv1438, Rv1837c, Rv2215, Rv2241, Rv2435c, Rv2605c, Rv3396c, Rv3624c"
"579" "GO:0016052" "carbohydrate catabolic process" "4" "Biological_process" 34 2 "34" 33 32 12 37.5 3.97286711139292 0.000490075656796961 0.0074170312268907 1.75940250964852 8.59184938508437 "Rv0363c, Rv0462, Rv0946c, Rv1023, Rv1408, Rv1436, Rv1437, Rv1438, Rv2215, Rv2241, Rv2436, Rv3696c"
"1289" "GO:0072521" "purine-containing compound metabolic process" "4" "Biological_process" 35 2 "35" 93 93 25 26.8817204301075 2.46267949950351 0.000494004894098724 0.0074170312268907 1.47690051201909 3.99051239560715 "Rv0363c, Rv0408, Rv0462, Rv0803, Rv0946c, Rv0951, Rv0952, Rv0957, Rv1023, Rv1092c, Rv1143, Rv1309, Rv1310, Rv1311, Rv1436, Rv1437, Rv1438, Rv1837c, Rv2215, Rv2241, Rv2435c, Rv2605c, Rv3393, Rv3396c, Rv3624c"
"597" "GO:0016310" "phosphorylation" "5" "Biological_process" 36 2 "36" 115 114 28 24.5614035087719 2.18241043982816 0.00106178185210667 0.0143273348651356 1.35678822053916 3.41819494727478 "Rv0014c, Rv0015c, Rv0363c, Rv0462, Rv0931c, Rv0946c, Rv0952, Rv1023, Rv1092c, Rv1296, Rv1436, Rv1437, Rv1438, Rv1695, Rv2047c, Rv2088, Rv2215, Rv2241, Rv2436, Rv2883c, Rv2984, Rv3043c, Rv3151, Rv3155, Rv3156, Rv3157, Rv3696c, Rv3709c"
"718" "GO:0019752" "carboxylic acid metabolic process" "5" "Biological_process" 37 3 "37" 388 386 86 22.279792746114 2.03554994327165 3.36698112673762e-07 2.56371562935879e-05 1.55056676452722 2.6527731473358 "Rv0013, Rv0014c, Rv0015c, Rv0041, Rv0066c, Rv0098, Rv0363c, Rv0447c, Rv0462, Rv0505c, Rv0632c, Rv0673, Rv0694, Rv0905, Rv0931c, Rv0946c, Rv0952, Rv0974c, Rv1023, Rv1059, Rv1077, Rv1098c, Rv1133c, Rv1240, Rv1293, Rv1294, Rv1295, Rv1296, Rv1383, Rv1384, Rv1436, Rv1437, Rv1438, Rv1475c, Rv1483, Rv1484, Rv1611, Rv1612, Rv1613, Rv1658, Rv1662, Rv1663, Rv1699, Rv1750c, Rv1769, Rv1771, Rv1837c, Rv1925, Rv1984c, Rv2210c, Rv2211c, Rv2215, Rv2241, Rv2447c, Rv2476c, Rv2502c, Rv2605c, Rv2606c, Rv2614c, Rv2747, Rv2773c, Rv2848c, Rv2858c, Rv2859c, Rv2860c, Rv2861c, Rv2946c, Rv2967c, Rv2992c, Rv2995c, Rv2996c, Rv3015c, Rv3042c, Rv3075c, Rv3306c, Rv3336c, Rv3379c, Rv3396c, Rv3423c, Rv3432c, Rv3700c, Rv3701c, Rv3702c, Rv3708c, Rv3709c, Rv3858c"
"1355" "GO:1901605" "alpha-amino acid metabolic process" "4, 5, 7" "Biological_process" 38 3 "38" 145 145 41 28.2758620689655 2.69853851287119 1.15340206378647e-06 5.12302749998492e-05 1.80901865987984 3.96315130712433 "Rv0013, Rv0505c, Rv0974c, Rv1059, Rv1077, Rv1133c, Rv1293, Rv1294, Rv1295, Rv1296, Rv1383, Rv1384, Rv1611, Rv1612, Rv1613, Rv1658, Rv1699, Rv1769, Rv2210c, Rv2211c, Rv2476c, Rv2502c, Rv2747, Rv2773c, Rv2848c, Rv2859c, Rv2860c, Rv2861c, Rv2995c, Rv2996c, Rv3015c, Rv3042c, Rv3396c, Rv3423c, Rv3432c, Rv3700c, Rv3701c, Rv3702c, Rv3708c, Rv3709c, Rv3858c"
"206" "GO:0006520" "cellular amino acid metabolic process" "3, 4, 6" "Biological_process" 39 3 "39" 186 186 46 24.7311827956989 2.24806665288531 1.9191755565975e-05 0.000601717983333217 1.55311745971913 3.20561846347695 "Rv0013, Rv0041, Rv0505c, Rv0974c, Rv1059, Rv1077, Rv1133c, Rv1293, Rv1294, Rv1295, Rv1296, Rv1383, Rv1384, Rv1611, Rv1612, Rv1613, Rv1658, Rv1699, Rv1769, Rv2210c, Rv2211c, Rv2476c, Rv2502c, Rv2606c, Rv2614c, Rv2747, Rv2773c, Rv2848c, Rv2859c, Rv2860c, Rv2861c, Rv2992c, Rv2995c, Rv2996c, Rv3015c, Rv3042c, Rv3336c, Rv3396c, Rv3423c, Rv3432c, Rv3700c, Rv3701c, Rv3702c, Rv3708c, Rv3709c, Rv3858c"
"360" "GO:0009088" "threonine biosynthetic process" "7, 8, 9, 10" "Biological_process" 40 3 "40" 5 5 5 100 Inf 4.11351416334742e-05 0.000996592295029169 5.99869081078936 Inf "Rv1294, Rv1295, Rv1296, Rv3708c, Rv3709c"
"1357" "GO:1901607" "alpha-amino acid biosynthetic process" "5, 6, 7, 8" "Biological_process" 41 3 "41" 101 101 28 27.7227722772277 2.58069504379415 8.5772119427061e-05 0.0018659812103928 1.59009552089951 4.08726897105906 "Rv0013, Rv0505c, Rv1059, Rv1077, Rv1133c, Rv1293, Rv1294, Rv1295, Rv1296, Rv1383, Rv1384, Rv1611, Rv1612, Rv1613, Rv1658, Rv2210c, Rv2747, Rv2773c, Rv2860c, Rv2995c, Rv2996c, Rv3015c, Rv3042c, Rv3423c, Rv3701c, Rv3708c, Rv3709c, Rv3858c"
"327" "GO:0008652" "cellular amino acid biosynthetic process" "4, 5, 6, 7" "Biological_process" 42 3 "42" 113 113 30 26.5486725663717 2.43464409713294 0.000118412233724906 0.0024536074500935 1.53084554798091 3.78210557441011 "Rv0013, Rv0505c, Rv1059, Rv1077, Rv1133c, Rv1293, Rv1294, Rv1295, Rv1296, Rv1383, Rv1384, Rv1611, Rv1612, Rv1613, Rv1658, Rv2210c, Rv2747, Rv2773c, Rv2860c, Rv2995c, Rv2996c, Rv3015c, Rv3042c, Rv3423c, Rv3700c, Rv3701c, Rv3702c, Rv3708c, Rv3709c, Rv3858c"
"229" "GO:0006566" "threonine metabolic process" "6, 7, 9" "Biological_process" 43 3 "43" 6 6 5 83.3333333333333 32.8060554590073 0.000219654984632269 0.00403710713134481 3.66136449305412 1540.44705811344 "Rv1294, Rv1295, Rv1296, Rv3708c, Rv3709c"
"345" "GO:0009067" "aspartate family amino acid biosynthetic process" "6, 7, 8, 9" "Biological_process" 44 3 "44" 26 26 11 42.3076923076923 4.85269783601904 0.000244868701511805 0.00435050059685973 2.00413885096458 11.3798797233175 "Rv1059, Rv1133c, Rv1293, Rv1294, Rv1295, Rv1296, Rv2210c, Rv2773c, Rv3015c, Rv3708c, Rv3709c"
"214" "GO:0006541" "glutamine metabolic process" "6, 7, 9" "Biological_process" 45 3 "45" 21 21 9 42.8571428571429 4.94805932748617 0.000814561072113517 0.0114252908272764 1.8315781559041 12.8659530500264 "Rv0013, Rv1383, Rv1384, Rv1699, Rv2848c, Rv2859c, Rv2860c, Rv3396c, Rv3702c"
"344" "GO:0009066" "aspartate family amino acid metabolic process" "5, 6, 8" "Biological_process" 46 3 "46" 34 34 12 35.2941176470588 3.60925295824412 0.00092458301623347 0.0128000713675958 1.61763594576721 7.67166289980162 "Rv1059, Rv1133c, Rv1293, Rv1294, Rv1295, Rv1296, Rv2210c, Rv2773c, Rv2861c, Rv3015c, Rv3708c, Rv3709c"
"342" "GO:0009064" "glutamine family amino acid metabolic process" "5, 6, 8" "Biological_process" 47 3 "47" 44 44 14 31.8181818181818 3.09313506374321 0.00115200283764828 0.0153504378116634 1.50478809081896 6.06412604104547 "Rv0013, Rv1383, Rv1384, Rv1658, Rv1699, Rv2476c, Rv2747, Rv2848c, Rv2859c, Rv2860c, Rv3396c, Rv3432c, Rv3702c, Rv3858c"
"286" "GO:0006817" "phosphate ion transport" "7" "Biological_process" 48 4 "48" 13 13 9 69.2307692307692 14.8698833551812 5.35908356424449e-06 0.000206772516212155 4.1318344920666 66.376405482866 "Rv0545c, Rv0928, Rv0929, Rv0930, Rv0932c, Rv0934, Rv0935, Rv0936, Rv3301c"
"542" "GO:0015695" "organic cation transport" "5, 6" "Biological_process" 49 4 "49" 9 9 7 77.7777777777778 23.0663561720721 2.01837853707584e-05 0.000614740434435098 4.37346248117039 227.174319283984 "Rv1457c, Rv1686c, Rv2938, Rv3756c, Rv3757c, Rv3758c, Rv3759c"
"283" "GO:0006811" "ion transport" "4" "Biological_process" 50 4 "50" 129 129 35 27.1317829457364 2.52511097435454 2.84639750578555e-05 0.00075856493529185 1.64233138862919 3.80825998984008 "Rv0103c, Rv0425c, Rv0527, Rv0529, Rv0545c, Rv0908, Rv0928, Rv0929, Rv0930, Rv0932c, Rv0934, Rv0935, Rv0936, Rv1232c, Rv1309, Rv1310, Rv1311, Rv1457c, Rv1686c, Rv1698, Rv1750c, Rv2127, Rv2287, Rv2856, Rv2938, Rv3043c, Rv3146, Rv3157, Rv3200c, Rv3301c, Rv3756c, Rv3757c, Rv3758c, Rv3759c, Rv3903c"
"284" "GO:0006812" "cation transport" "5" "Biological_process" 51 4 "51" 73 73 22 30.1369863013699 2.88671037667863 0.000147488312168029 0.00285859165038399 1.65212398653778 4.89442600419221 "Rv0103c, Rv0425c, Rv0527, Rv0529, Rv0908, Rv1232c, Rv1309, Rv1310, Rv1311, Rv1457c, Rv1686c, Rv2287, Rv2856, Rv2938, Rv3043c, Rv3146, Rv3157, Rv3200c, Rv3756c, Rv3757c, Rv3758c, Rv3759c"
"543" "GO:0015696" "ammonium transport" "5, 6" "Biological_process" 52 4 "52" 11 11 7 63.6363636363636 11.5223966927751 0.000145041324465415 0.00285859165038399 2.91743084481491 53.8813139915356 "Rv1457c, Rv1686c, Rv2938, Rv3756c, Rv3757c, Rv3758c, Rv3759c"
"544" "GO:0015697" "quaternary ammonium group transport" "6, 7" "Biological_process" 53 4 "53" 4 4 4 100 Inf 0.000311035256757322 0.00534779973715009 4.31492447875021 Inf "Rv3756c, Rv3757c, Rv3758c, Rv3759c"
"1330" "GO:0098660" "inorganic ion transmembrane transport" "6" "Biological_process" 54 4 "54" 65 65 19 29.2307692307692 2.75182816568028 0.000621696444299915 0.00907847136470835 1.50976601548068 4.83617224938701 "Rv0103c, Rv0425c, Rv0545c, Rv0908, Rv0928, Rv0930, Rv0932c, Rv0934, Rv0936, Rv1232c, Rv1309, Rv1310, Rv1311, Rv2287, Rv2856, Rv3043c, Rv3146, Rv3157, Rv3301c"
"1284" "GO:0072337" "modified amino acid transport" "5" "Biological_process" 55 4 "55" 5 5 4 80 26.1901602256284 0.00139063571725272 0.0178604539107397 2.5859826184896 1282.40242513908 "Rv3756c, Rv3757c, Rv3758c, Rv3759c"
"86" "GO:0005315" "inorganic phosphate transmembrane transporter activity" "7, 8" "Biological_process" 56 4 "56" 8 8 5 62.5 10.9345325432463 0.00162581401044362 0.0206323539896774 2.12029613500366 70.5970066811175 "Rv0545c, Rv0929, Rv0930, Rv0935, Rv0936"
"107" "GO:0005996" "monosaccharide metabolic process" "3, 4" "Biological_process" 57 5 "57" 24 23 10 43.4782608695652 5.08317119870797 0.000361249735078814 0.00601706589990649 1.98409215913977 12.622120086186 "Rv0946c, Rv1099c, Rv1408, Rv1436, Rv1437, Rv1438, Rv1447c, Rv1771, Rv2436, Rv2967c"
"1071" "GO:0046364" "monosaccharide biosynthetic process" "4, 5" "Biological_process" 58 5 "58" 10 10 6 60 9.85731644297423 0.000707400128641575 0.0100545138284256 2.32898091711254 47.6676286243002 "Rv0946c, Rv1099c, Rv1437, Rv1438, Rv1771, Rv2967c"
"108" "GO:0006006" "glucose metabolic process" "5, 6" "Biological_process" 59 5 "59" 15 15 7 46.6666666666667 5.75661908355939 0.00174362650041111 0.02186712764045 1.76902362148456 18.2499013398572 "Rv0946c, Rv1099c, Rv1436, Rv1437, Rv1438, Rv1447c, Rv2967c"
"128" "GO:0006094" "gluconeogenesis" "6, 7" "Biological_process" 60 5 "60" 9 9 5 55.5555555555556 8.20216557767666 0.00325971035581038 0.0373639918203642 1.75875182482969 41.4439908249293 "Rv0946c, Rv1099c, Rv1437, Rv1438, Rv2967c"
"41" "GO:0002949" "tRNA threonylcarbamoyladenosine modification" "7, 8, 9, 10, 11" "Biological_process" 61 6 "61" 3 3 3 100 Inf 0.00234792962462316 0.0278099219983143 2.69682482697915 Inf "Rv3419c, Rv3421c, Rv3422c"
"664" "GO:0018208" "peptidyl-proline modification" "7, 8" "Biological_process" 62 7 "62" 3 3 3 100 Inf 0.00234792962462316 0.0278099219983143 2.69682482697915 Inf "Rv0009, Rv2462c, Rv2582"
