"description" "OR_GD" "lower_CI_GD" "upper_CI_GD" "FDR_GD" "OR_G" "lower_CI_G" "upper_CI_G" "FDR_G" "OR_GL" "lower_CI_GL" "upper_CI_GL" "FDR_GL"
"response to lipid" "response to lipid" 8.4275466643807 1.12529836995751 63.1979018345991 0.224999701291008 18.2533326595001 2.60673620801781 201.996949629617 0.0282142515106234 1.8279196586731 0.0385568312398854 16.3943421297649 1
"alkane catabolic process" "alkane catabolic process" 0 0 20.319740462016 1 Inf 3.75274965068879 Inf 0.0248068733870895 0 0 22.1286295576409 1
"positive regulation of nucleobase-containing compound metabolic process" "positive regulation of nucleobase-containing compound metabolic process" 5.02439014122064 2.04151243638736 11.706559645057 0.0106044671553108 2.61038368750581 0.85672147588347 6.73912945450942 0.445583867557749 1.14239226585977 0.219207945304773 3.78776197223613 1
"alcohol catabolic process" "alcohol catabolic process" 7.68115037074788 2.7447156029589 21.1674160871108 0.00431201955594817 2.42819163697213 0.583683288118541 7.67240339479348 0.695714083223481 0 0 1.95549194475274 1
"neutral lipid biosynthetic process" "neutral lipid biosynthetic process" 6.19154462618758 2.1490236990335 17.0058812298089 0.0150375274660567 2.42819163697213 0.583683288118541 7.67240339479348 0.695714083223481 1.07459872128562 0.119966229882008 4.55407571988898 1
"acylglycerol biosynthetic process" "acylglycerol biosynthetic process" 6.19154462618758 2.1490236990335 17.0058812298089 0.0150375274660567 2.42819163697213 0.583683288118541 7.67240339479348 0.695714083223481 1.07459872128562 0.119966229882008 4.55407571988898 1
"response to cadmium ion" "response to cadmium ion" 16.8197712949008 0.873904926238166 987.01638733182 0.280584681817211 Inf 3.75274965068879 Inf 0.0248068733870895 18.3208240340911 0.95174939249186 1074.48667979628 0.515465202513591
"response to copper ion" "response to copper ion" 10.5822524354651 2.26793208176066 53.5579760454878 0.0298018276838387 32.1805374471692 6.09867688745693 317.782385535534 0.00122764034598264 4.59009819954538 0.739852646160954 21.5926939673894 0.570715358180418
"cellular transition metal ion homeostasis" "cellular transition metal ion homeostasis" 3.90883734249272 1.21171519534004 11.0951637983498 0.169301054744625 8.30748850779308 2.96664839071093 22.8949730598936 0.00346231854795123 2.44903439286982 0.588693906137832 7.73925259710623 0.773282107642214
"chemical homeostasis" "chemical homeostasis" 2.96613066011953 1.05316734725148 7.35904675599574 0.230269835275589 7.43089664271379 3.15134941256975 17.1533178256199 0.00122764034598264 2.63299717318854 0.864111879768899 6.79769685204589 0.570715358180418
"ion homeostasis" "ion homeostasis" 3.1229413614743 1.10266425324197 7.81711832784649 0.209200721734323 6.79503189799387 2.80163022921661 15.955469963994 0.0027839312735325 2.1886522593215 0.641140409191663 6.00918350975421 0.93333774868653
"dioxygenase activity" "dioxygenase activity" 10.1813121650947 2.57634673579185 42.3831503644 0.0150375274660567 7.61992200628982 1.83096765748261 30.1463402595988 0.0512377193296928 5.25731435853432 1.12344637720695 20.7881169203272 0.468379418052961
"terpenoid biosynthetic process, mevalonate-independent" "terpenoid biosynthetic process, mevalonate-independent" Inf 3.47451409172467 Inf 0.0298018276838387 4.53289806003032 0.0766863571641957 87.4646867930668 0.97814179865089 4.57165719576327 0.0773414588215085 88.2065950000017 1
"metal ion homeostasis" "metal ion homeostasis" 3.17366981247031 1.01148072998832 8.59800233094918 0.254706182946841 7.70591404752658 2.9614052781393 19.6028564887105 0.0027839312735325 2.0392544823681 0.499451258789522 6.23349374254778 1
"cation homeostasis" "cation homeostasis" 2.98637972899659 0.958660443527678 7.99586151219422 0.280584681817211 7.11253351949811 2.77197804668698 17.6851489130943 0.00346231854795123 1.931482375915 0.475391953208066 5.85260241964104 1
"cellular chemical homeostasis" "cellular chemical homeostasis" 2.8198081016374 0.911045116428137 7.46816121415609 0.313985171993589 7.84600623661078 3.15800805184839 19.1126930985798 0.00165329475179823 3.07397257212525 0.992863248362463 8.1467411328038 0.515465202513591
"response to nitric oxide" "response to nitric oxide" 5.23661854338497 1.86982714430632 13.7195890721149 0.0267201374390395 2.141289083581 0.521566946644728 6.60958036619598 0.808102190086287 1.52563662271757 0.286594004578199 5.25959531652434 1
"response to bronchodilator" "response to bronchodilator" 5.23661854338497 1.86982714430632 13.7195890721149 0.0267201374390395 2.141289083581 0.521566946644728 6.60958036619598 0.808102190086287 1.52563662271757 0.286594004578199 5.25959531652434 1
"inorganic ion homeostasis" "inorganic ion homeostasis" 2.6707012604286 0.867973344412166 7.00589834474126 0.348782186954455 7.28153435484165 2.96914095907101 17.4122342534381 0.00215333160215513 2.29867822089938 0.670338189938126 6.35852429339623 0.735198443725992
"organic hydroxy compound catabolic process" "organic hydroxy compound catabolic process" 7.68115037074788 2.7447156029589 21.1674160871108 0.00431201955594817 2.42819163697213 0.583683288118541 7.67240339479348 0.695714083223481 0 0 1.95549194475274 1
"secondary alcohol metabolic process" "secondary alcohol metabolic process" 5.69704134682418 2.27299011997263 13.6580347278615 0.00710873801017262 2.88660389570449 0.937823404614111 7.57593311686451 0.372811020712116 0 0 1.44876545465134 0.931161736324625
