"description" "OR_GD" "lower_CI_GD" "upper_CI_GD" "FDR_GD" "OR_G" "lower_CI_G" "upper_CI_G" "FDR_G" "OR_GL" "lower_CI_GL" "upper_CI_GL" "FDR_GL"
"nucleoside diphosphate metabolic process" "nucleoside diphosphate metabolic process" 1.70253801300492 0.322264146022627 5.78655134957605 1 5.56975685388083 2.02989803441858 14.1135164143942 0.0189336412141041 6.07027642164584 2.41303546312389 15.1128555552165 0.00138944468420715
"purine nucleoside diphosphate metabolic process" "purine nucleoside diphosphate metabolic process" 1.51077086653049 0.166896166652777 6.54260585213113 1 7.29798552169102 2.34179066688496 21.391272647679 0.0149655146787511 7.42886646957311 2.53143224482661 22.2347347242424 0.00235876046906537
"purine ribonucleotide metabolic process" "purine ribonucleotide metabolic process" 1.91874142546827 0.937096685249728 3.61083722139438 0.496879829538869 2.28387568486537 1.19962071374991 4.08770114226849 0.17311273196052 2.68035429936233 1.58111259887794 4.41614463959442 0.00412117312407999
"purine ribonucleoside diphosphate metabolic process" "purine ribonucleoside diphosphate metabolic process" 1.51077086653049 0.166896166652777 6.54260585213113 1 7.29798552169102 2.34179066688496 21.391272647679 0.0149655146787511 7.42886646957311 2.53143224482661 22.2347347242424 0.00235876046906537
"ribonucleoside diphosphate metabolic process" "ribonucleoside diphosphate metabolic process" 1.41599005555429 0.15723360319216 6.06553268051204 1 8.36377181502316 2.84830670152243 23.696928816271 0.00471613040491893 8.27110924418803 2.92335466932544 24.2492726561263 0.000725489199793956
"ribonucleotide metabolic process" "ribonucleotide metabolic process" 1.78144233282343 0.900345773563707 3.26063799618129 0.565483745325039 2.2389942143389 1.22811555881124 3.86800545996079 0.126357768316876 2.73368771404054 1.67858284224721 4.34759399414782 0.00114197100657414
"organic cation transport" "organic cation transport" 1.41468990257401 0.0317873414913191 10.6084985929563 1 8.2789260115377 1.63505028706527 38.6579419722352 0.1251445673699 23.0663561720721 4.37346248117039 227.174319283984 0.000614740434435098
"ammonium transport" "ammonium transport" 1.13120854342073 0.0259868276729537 7.99685998389266 1 5.9121935666605 1.26270533027705 23.3884749970664 0.188547804333211 11.5223966927751 2.91743084481491 53.8813139915356 0.00285859165038398
"quaternary ammonium group transport" "quaternary ammonium group transport" 3.77581198036407 0.071745988606121 47.1421738095079 0.982543023155424 30.9585954143203 2.47842702352714 1611.5305195191 0.069256816882089 Inf 4.31492447875021 Inf 0.00534779973715009
"amino-acid betaine transport" "amino-acid betaine transport" 3.77581198036407 0.071745988606121 47.1421738095079 0.982543023155424 30.9585954143203 2.47842702352714 1611.5305195191 0.069256816882089 Inf 4.31492447875021 Inf 0.00534779973715009
"energy derivation by oxidation of organic compounds" "energy derivation by oxidation of organic compounds" 3.30675682068223 1.71021663560054 6.0397636525538 0.0218352827959432 4.80726317701862 2.69491855995595 8.31770787166885 2.67828809832769e-05 3.92291338348419 2.27443898269964 6.63604691534257 3.73067288751222e-05
"carbohydrate catabolic process" "carbohydrate catabolic process" 1.1713869428663 0.227095850522246 3.81118364570588 1 4.76606094398722 1.99760581807346 10.593567155655 0.0124778105412291 3.97286711139292 1.75940250964852 8.59184938508437 0.0074170312268907
"phosphorylation" "phosphorylation" 1.47458670439182 0.750119898247845 2.67579849700759 0.949762708795908 3.19128209954026 1.94761983865412 5.07633769477265 0.000377830564405225 2.18241043982816 1.35678822053916 3.41819494727478 0.0143273348651356
"oxidoreductase activity, acting on NAD(P)H" "oxidoreductase activity, acting on NAD(P)H" 7.87327188761154 3.8638056318389 15.6379179782436 5.53382374785269e-06 6.3776856287721 3.09416349850555 12.720291348115 7.63230042277014e-05 4.44337877064962 2.18955951240261 8.78425795071552 0.000661440492138761
"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" "oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" 21.7978273924379 8.0159488418191 65.0286313879949 8.7094119410392e-08 24.8354173066361 8.89619895450838 79.1993359015821 1.88183675425511e-08 15.5602903776298 5.58713540515068 49.6582193499584 4.36292651618971e-06
"organophosphate metabolic process" "organophosphate metabolic process" 1.62149137461708 1.03241365862366 2.46598179339325 0.386358534466505 2.07961495871918 1.39504096748608 3.032557457661 0.0124778105412291 2.34313883624686 1.68238204983527 3.22738208513369 3.18110179975111e-05
"ribose phosphate metabolic process" "ribose phosphate metabolic process" 2.0439214639389 1.08243494311304 3.61858847541989 0.379371133847956 2.65765026095303 1.52152474677828 4.44841094666652 0.0179454539132155 2.89781196349498 1.80411016047498 4.55671090239588 0.000310211413386028
"carboxylic acid metabolic process" "carboxylic acid metabolic process" 1.10322778161915 0.736798736711721 1.60841719966866 1 1.88073609478336 1.3570689089255 2.5716686453083 0.0080375085623234 2.03554994327165 1.55056676452722 2.6527731473358 2.56371562935879e-05
"NADH dehydrogenase complex" "NADH dehydrogenase complex" Inf 13.4754265376905 Inf 4.89364546705381e-05 Inf 12.2103378591838 Inf 6.29883181841117e-05 Inf 7.72070831876148 Inf 0.000206772516212156
"glycine betaine transport" "glycine betaine transport" 3.77581198036407 0.071745988606121 47.1421738095079 0.982543023155424 30.9585954143203 2.47842702352714 1611.5305195191 0.069256816882089 Inf 4.31492447875021 Inf 0.00534779973715009
"ATP synthesis coupled electron transport" "ATP synthesis coupled electron transport" 28.6179119348542 4.66580777670926 299.92536117836 0.00670718826983452 13.8004049368636 2.32446541948854 94.6084020319623 0.0497176636781233 8.73125659779677 1.47282137724937 59.8023452339885 0.0762507480261647
"respiratory chain complex I" "respiratory chain complex I" Inf 10.4554731620348 Inf 0.000523788201075795 Inf 9.47537015031366 Inf 0.000442066524774575 Inf 5.99869081078936 Inf 0.000996592295029169
"plasma membrane respiratory chain complex I" "plasma membrane respiratory chain complex I" Inf 10.4554731620348 Inf 0.000523788201075795 Inf 9.47537015031366 Inf 0.000442066524774575 Inf 5.99869081078936 Inf 0.000996592295029169
"cellular respiration" "cellular respiration" 3.98991237308843 1.98572849155663 7.57077943428645 0.00806434553738873 6.14888166938172 3.32325209976936 11.0920925289283 4.08519051012631e-06 5.23078833730896 2.91179188766364 9.29232674222337 6.93226092551007e-06
"ADP metabolic process" "ADP metabolic process" 1.6190926378245 0.177816021096832 7.09789410405384 1 8.11025392405126 2.54991502068954 24.6580150222631 0.0116559604873063 8.49230175537293 2.80059161778175 26.9591913731739 0.00133737616456145
"nucleotide phosphorylation" "nucleotide phosphorylation" 1.41599005555429 0.15723360319216 6.06553268051204 1 6.63227179828298 2.16539511837479 18.8730045472265 0.0189901884583712 8.27110924418803 2.92335466932544 24.2492726561263 0.000725489199793956
"NADH dehydrogenase (quinone) activity" "NADH dehydrogenase (quinone) activity" 70.2652170447387 15.5362283863182 646.935236050934 2.85065379547778e-09 38.703971819618 10.1596108838152 216.8511752043 2.37860799074117e-07 24.3136500378163 6.3976410277961 136.615341594178 8.59184707300071e-06
"nucleobase-containing small molecule metabolic process" "nucleobase-containing small molecule metabolic process" 1.90083803188604 1.16143091281136 2.99520316666902 0.230150479790576 1.80100154643856 1.11174553237327 2.81457112011532 0.193920146165967 2.1251538861589 1.43948315294572 3.08278582441148 0.00248941659878186
"plasma membrane respirasome" "plasma membrane respirasome" 28.6179119348542 4.66580777670926 299.92536117836 0.00670718826983452 25.9336680606833 4.22896795710584 271.964637615957 0.00610049707434576 16.4033963442508 2.67733276279235 172.493888767589 0.00986028909193076
"purine-containing compound metabolic process" "purine-containing compound metabolic process" 1.70125833049197 0.834869101173011 3.18112230582435 0.758942418873564 2.35920974464415 1.29115079480572 4.08870112808189 0.111574426453763 2.46267949950351 1.47690051201909 3.99051239560715 0.0074170312268907
"inorganic ion transmembrane transport" "inorganic ion transmembrane transport" 1.37280869031879 0.524133879479919 3.04707546422887 1 1.88986552164808 0.850863049542136 3.78704795732758 0.511635614002227 2.75182816568028 1.50976601548068 4.83617224938701 0.00907847136470835
"plasma membrane protein complex" "plasma membrane protein complex" 3.28639937402495 1.2832410511728 7.48048010714839 0.193559700987298 3.48067379755143 1.428159083058 7.70177149918141 0.0852913811841044 3.7459758399016 1.73149543533955 7.76916824661461 0.00693862784751882
"respiratory chain complex" "respiratory chain complex" 19.0932437122041 3.69597044102802 123.115185425901 0.013913867046206 17.3061586538306 3.3492355834326 112.102106110093 0.0116559604873063 19.7209773277142 3.51443895476985 199.85950579802 0.0024536074500935
"alpha-amino acid metabolic process" "alpha-amino acid metabolic process" 1.0210939366027 0.508753565323863 1.87089017309106 1 1.99861290565559 1.20360022724655 3.19192087427455 0.13007907340488 2.69853851287119 1.80901865987984 3.96315130712433 5.12302749998492e-05
"alpha-amino acid biosynthetic process" "alpha-amino acid biosynthetic process" 0.97207669495922 0.40387025232596 2.020970705089 1 1.82373739226855 0.967306848254112 3.22268790994499 0.424931773203682 2.58069504379415 1.59009552089951 4.08726897105906 0.0018659812103928
