"description" "OR_GD" "lower_CI_GD" "upper_CI_GD" "FDR_GD" "OR_G" "lower_CI_G" "upper_CI_G" "FDR_G" "OR_GL" "lower_CI_GL" "upper_CI_GL" "FDR_GL"
"cellular response to iron ion starvation" "cellular response to iron ion starvation" 3.37488112360361 0.769159950753779 11.7672031697621 0.399060120929574 9.18897520079484 2.73476598087003 30.8882741542452 0.00817717050464369 3.67775618694931 0.83794027391956 12.8276545811765 0.570715358180418
"sterol metabolic process" "sterol metabolic process" 7.92860155962562 3.28303056893752 19.0002265178082 0.00139605753689212 3.56465446383742 1.25027143871159 9.01550802999247 0.137167613503498 0 0 1.44876545465134 0.931161736324625
"sterol catabolic process" "sterol catabolic process" 12.8130582995488 4.04939413834079 43.9775554635719 0.00145442752772095 3.31415064977896 0.765958407335528 11.252460990589 0.478672866429124 0 0 2.54672835589304 1
"siderophore biosynthetic process" "siderophore biosynthetic process" 3.61023076711023 0.600165632816576 15.891465641976 0.494722026430607 13.755545014792 3.24598277902875 66.643597006714 0.00737712334651468 6.13400475861762 1.26763130239575 25.9862502562354 0.391252349737376
"cellular homeostasis" "cellular homeostasis" 1.46090275909685 0.628214808328165 3.02028798508001 0.912027490524155 3.31161550277941 1.72953297876391 6.04225268818561 0.00905206519924982 2.274802150577 1.09127314840318 4.3871256422811 0.468379418052961
"cellular cation homeostasis" "cellular cation homeostasis" 3.38632453026685 1.07042709371479 9.29664567408767 0.22550234700705 6.91895413910898 2.55717749259243 18.0157713099937 0.00510255905793771 2.15975023362618 0.526046023365431 6.66690202357147 0.912489039731613
"response to decreased oxygen levels" "response to decreased oxygen levels" 3.74235151882864 2.04253647059898 6.62060047544966 0.0020749052660288 1.94114315127142 0.905359734639779 3.80622389483478 0.478672866429124 1.33487018575577 0.544921253523936 2.84661540714862 1
"alcohol catabolic process" "alcohol catabolic process" 7.68115037074788 2.7447156029589 21.1674160871108 0.00431201955594817 2.42819163697213 0.583683288118541 7.67240339479348 0.695714083223481 0 0 1.95549194475274 1
"response to copper ion" "response to copper ion" 10.5822524354651 2.26793208176066 53.5579760454878 0.0298018276838387 32.1805374471692 6.09867688745693 317.782385535534 0.00122764034598264 4.59009819954538 0.739852646160954 21.5926939673894 0.570715358180418
"cellular transition metal ion homeostasis" "cellular transition metal ion homeostasis" 3.90883734249272 1.21171519534004 11.0951637983498 0.169301054744625 8.30748850779308 2.96664839071093 22.8949730598936 0.00346231854795123 2.44903439286982 0.588693906137832 7.73925259710623 0.773282107642214
"chemical homeostasis" "chemical homeostasis" 2.96613066011953 1.05316734725148 7.35904675599574 0.230269835275589 7.43089664271379 3.15134941256975 17.1533178256199 0.00122764034598264 2.63299717318854 0.864111879768899 6.79769685204589 0.570715358180418
"ion homeostasis" "ion homeostasis" 3.1229413614743 1.10266425324197 7.81711832784649 0.209200721734323 6.79503189799387 2.80163022921661 15.955469963994 0.0027839312735325 2.1886522593215 0.641140409191663 6.00918350975421 0.93333774868653
"metal ion homeostasis" "metal ion homeostasis" 3.17366981247031 1.01148072998832 8.59800233094918 0.254706182946841 7.70591404752658 2.9614052781393 19.6028564887105 0.0027839312735325 2.0392544823681 0.499451258789522 6.23349374254778 1
"cation homeostasis" "cation homeostasis" 2.98637972899659 0.958660443527678 7.99586151219422 0.280584681817211 7.11253351949811 2.77197804668698 17.6851489130943 0.00346231854795123 1.931482375915 0.475391953208066 5.85260241964104 1
"cellular chemical homeostasis" "cellular chemical homeostasis" 2.8198081016374 0.911045116428137 7.46816121415609 0.313985171993589 7.84600623661078 3.15800805184839 19.1126930985798 0.00165329475179823 3.07397257212525 0.992863248362463 8.1467411328038 0.515465202513591
"inorganic ion homeostasis" "inorganic ion homeostasis" 2.6707012604286 0.867973344412166 7.00589834474126 0.348782186954455 7.28153435484165 2.96914095907101 17.4122342534381 0.00215333160215513 2.29867822089938 0.670338189938126 6.35852429339623 0.735198443725992
"organic hydroxy compound catabolic process" "organic hydroxy compound catabolic process" 7.68115037074788 2.7447156029589 21.1674160871108 0.00431201955594817 2.42819163697213 0.583683288118541 7.67240339479348 0.695714083223481 0 0 1.95549194475274 1
"secondary alcohol metabolic process" "secondary alcohol metabolic process" 5.69704134682418 2.27299011997263 13.6580347278615 0.00710873801017262 2.88660389570449 0.937823404614111 7.57593311686451 0.372811020712116 0 0 1.44876545465134 0.931161736324625
