"description" "OR_GD" "lower_CI_GD" "upper_CI_GD" "FDR_GD" "OR_G" "lower_CI_G" "upper_CI_G" "FDR_G" "OR_GL" "lower_CI_GL" "upper_CI_GL" "FDR_GL"
"ion homeostasis" "ion homeostasis" 3.1229413614743 1.10266425324197 7.81711832784649 0.209200721734323 6.79503189799387 2.80163022921661 15.955469963994 0.0027839312735325 2.1886522593215 0.641140409191663 6.00918350975421 0.93333774868653
"regulation of RNA metabolic process" "regulation of RNA metabolic process" 2.27176125114692 1.54557744841044 3.27853630596157 0.00257639238587591 2.22888900833456 1.49729348428424 3.2502322007872 0.0050809613382267 2.25002785965466 1.51119499304363 3.28128971431831 0.0090778518193151
"metal ion homeostasis" "metal ion homeostasis" 3.17366981247031 1.01148072998832 8.59800233094918 0.254706182946841 7.70591404752658 2.9614052781393 19.6028564887105 0.0027839312735325 2.0392544823681 0.499451258789522 6.23349374254778 1
"cation homeostasis" "cation homeostasis" 2.98637972899659 0.958660443527678 7.99586151219422 0.280584681817211 7.11253351949811 2.77197804668698 17.6851489130943 0.00346231854795123 1.931482375915 0.475391953208066 5.85260241964104 1
"cellular chemical homeostasis" "cellular chemical homeostasis" 2.8198081016374 0.911045116428137 7.46816121415609 0.313985171993589 7.84600623661078 3.15800805184839 19.1126930985798 0.00165329475179823 3.07397257212525 0.992863248362463 8.1467411328038 0.515465202513591
"nucleic acid-templated transcription" "nucleic acid-templated transcription" 2.22811191163218 1.51673634587279 3.21301270479782 0.00299468302388845 2.18682028092031 1.46979681162372 3.18659153218436 0.00538478630922828 2.28622207677087 1.54271469175686 3.32135252950876 0.0090778518193151
"inorganic ion homeostasis" "inorganic ion homeostasis" 2.6707012604286 0.867973344412166 7.00589834474126 0.348782186954455 7.28153435484165 2.96914095907101 17.4122342534381 0.00215333160215513 2.29867822089938 0.670338189938126 6.35852429339623 0.735198443725992
"organic hydroxy compound catabolic process" "organic hydroxy compound catabolic process" 7.68115037074788 2.7447156029589 21.1674160871108 0.00431201955594817 2.42819163697213 0.583683288118541 7.67240339479348 0.695714083223481 0 0 1.95549194475274 1
"regulation of nucleic acid-templated transcription" "regulation of nucleic acid-templated transcription" 2.30201447755621 1.56539541730959 3.32364916632579 0.00257639238587591 2.25800283691693 1.51617869649205 3.29407575308388 0.00436201405493691 2.27914598544558 1.53026523099228 3.32554715523203 0.0090778518193151
"regulation of RNA biosynthetic process" "regulation of RNA biosynthetic process" 2.30201447755621 1.56539541730959 3.32364916632579 0.00257639238587591 2.25800283691693 1.51617869649205 3.29407575308388 0.00436201405493691 2.27914598544558 1.53026523099228 3.32554715523203 0.0090778518193151
