"GO_ID" "description" "levels" "ontology_group" "node_numeric_id" "community" "uniqueness_index" "size_in_annotation" "size_in_universe" "number_of_genes_in_query" "percentage_of_genes_in_query" "OR" "p" "fdr" "Min_value_CI" "Max_value_CI" "genes_in_query"
"500" "GO:0010556" "regulation of macromolecule biosynthetic process" "4, 5" "Biological_process" 10 10 "10" 227 227 40 17.6211453744493 2.06155224515037 0.000202871168038963 0.0181215391315754 1.4020817826615 2.97152630391461 "Rv0022c, Rv0144, Rv0182c, Rv0190, Rv0232, Rv0238, Rv0277A, Rv0298, Rv0300, Rv0465c, Rv0576, Rv0639, Rv0735, Rv0736, Rv0981, Rv1080c, Rv1102c, Rv1317c, Rv1395, Rv1404, Rv1407, Rv1846c, Rv1904, Rv1956, Rv1991A, Rv1994c, Rv2132, Rv2358, Rv2533c, Rv2534c, Rv2547, Rv2642, Rv2703, Rv2830c, Rv2884, Rv3160c, Rv3197A, Rv3223c, Rv3405c, Rv3416"
"1147" "GO:0051171" "regulation of nitrogen compound metabolic process" "3, 4" "Biological_process" 11 11 "11" 243 243 42 17.2839506172839 2.01705463540121 0.000211546635454941 0.0181215391315754 1.38518136206736 2.88257397198662 "Rv0022c, Rv0144, Rv0182c, Rv0190, Rv0232, Rv0238, Rv0277A, Rv0298, Rv0300, Rv0465c, Rv0576, Rv0639, Rv0735, Rv0736, Rv0981, Rv1080c, Rv1102c, Rv1317c, Rv1395, Rv1404, Rv1407, Rv1638, Rv1846c, Rv1904, Rv1956, Rv1991A, Rv1994c, Rv2132, Rv2358, Rv2533c, Rv2534c, Rv2547, Rv2559c, Rv2642, Rv2703, Rv2830c, Rv2884, Rv3160c, Rv3197A, Rv3223c, Rv3405c, Rv3416"
"1393" "GO:2000112" "regulation of cellular macromolecule biosynthetic process" "5, 6" "Biological_process" 12 12 "12" 225 225 39 17.3333333333333 2.01568558950588 0.000319851548227881 0.022730783360728 1.36508975379872 2.91581831589795 "Rv0022c, Rv0144, Rv0182c, Rv0190, Rv0232, Rv0238, Rv0277A, Rv0298, Rv0300, Rv0465c, Rv0576, Rv0639, Rv0735, Rv0981, Rv1080c, Rv1102c, Rv1317c, Rv1395, Rv1404, Rv1407, Rv1846c, Rv1904, Rv1956, Rv1991A, Rv1994c, Rv2132, Rv2358, Rv2533c, Rv2534c, Rv2547, Rv2642, Rv2703, Rv2830c, Rv2884, Rv3160c, Rv3197A, Rv3223c, Rv3405c, Rv3416"
"337" "GO:0009059" "macromolecule biosynthetic process" "4" "Biological_process" NA NA "13" 443 442 70 15.8371040723982 1.87495358926026 2.89652082706193e-05 0.0090778518193151 1.39556896062173 2.49369973877341 "Rv0022c, Rv0054, Rv0144, Rv0182c, Rv0190, Rv0232, Rv0238, Rv0277A, Rv0298, Rv0300, Rv0465c, Rv0470c, Rv0483, Rv0576, Rv0639, Rv0640, Rv0667, Rv0735, Rv0736, Rv0806c, Rv0904c, Rv0981, Rv1014c, Rv1080c, Rv1102c, Rv1317c, Rv1395, Rv1404, Rv1406, Rv1407, Rv1519, Rv1629, Rv1846c, Rv1904, Rv1956, Rv1991A, Rv1994c, Rv2132, Rv2136c, Rv2358, Rv2412, Rv2413c, Rv2533c, Rv2534c, Rv2547, Rv2559c, Rv2642, Rv2703, Rv2785c, Rv2830c, Rv2845c, Rv2884, Rv2890c, Rv2904c, Rv3048c, Rv3051c, Rv3100c, Rv3160c, Rv3197A, Rv3223c, Rv3370c, Rv3402c, Rv3405c, Rv3416, Rv3436c, Rv3459c, Rv3580c, Rv3644c, Rv3721c, Rv3924c"
"843" "GO:0034645" "cellular macromolecule biosynthetic process" "4, 5" "Biological_process" NA NA "14" 435 434 66 15.2073732718894 1.76711463772062 0.000220994379653359 0.0181215391315754 1.30660731511419 2.36409980552663 "Rv0022c, Rv0054, Rv0144, Rv0182c, Rv0190, Rv0232, Rv0238, Rv0277A, Rv0298, Rv0300, Rv0465c, Rv0470c, Rv0483, Rv0576, Rv0639, Rv0640, Rv0667, Rv0735, Rv0904c, Rv0981, Rv1014c, Rv1080c, Rv1102c, Rv1317c, Rv1395, Rv1404, Rv1406, Rv1407, Rv1629, Rv1846c, Rv1904, Rv1956, Rv1991A, Rv1994c, Rv2132, Rv2136c, Rv2358, Rv2412, Rv2413c, Rv2533c, Rv2534c, Rv2547, Rv2559c, Rv2642, Rv2703, Rv2785c, Rv2830c, Rv2845c, Rv2884, Rv2890c, Rv2904c, Rv3048c, Rv3051c, Rv3100c, Rv3160c, Rv3197A, Rv3223c, Rv3370c, Rv3405c, Rv3416, Rv3436c, Rv3459c, Rv3580c, Rv3644c, Rv3721c, Rv3924c"
"767" "GO:0031323" "regulation of cellular metabolic process" "3, 4" "Biological_process" NA NA "15" 254 254 43 16.9291338582677 1.96704025647175 0.000288863808068744 0.0219949156715201 1.35743865976078 2.79851670081752 "Rv0022c, Rv0144, Rv0182c, Rv0190, Rv0232, Rv0238, Rv0277A, Rv0298, Rv0300, Rv0465c, Rv0576, Rv0639, Rv0735, Rv0736, Rv0821c, Rv0981, Rv1080c, Rv1102c, Rv1317c, Rv1395, Rv1404, Rv1407, Rv1638, Rv1846c, Rv1904, Rv1956, Rv1991A, Rv1994c, Rv2132, Rv2358, Rv2533c, Rv2534c, Rv2547, Rv2559c, Rv2642, Rv2703, Rv2830c, Rv2884, Rv3160c, Rv3197A, Rv3223c, Rv3405c, Rv3416"
"479" "GO:0009889" "regulation of biosynthetic process" "3, 4" "Biological_process" NA NA "16" 234 234 40 17.0940170940171 1.98309092864766 0.000398025427297205 0.02357195030549 1.35010995444843 2.85527131627332 "Rv0022c, Rv0144, Rv0182c, Rv0190, Rv0232, Rv0238, Rv0277A, Rv0298, Rv0300, Rv0465c, Rv0576, Rv0639, Rv0735, Rv0736, Rv0981, Rv1080c, Rv1102c, Rv1317c, Rv1395, Rv1404, Rv1407, Rv1846c, Rv1904, Rv1956, Rv1991A, Rv1994c, Rv2132, Rv2358, Rv2533c, Rv2534c, Rv2547, Rv2642, Rv2703, Rv2830c, Rv2884, Rv3160c, Rv3197A, Rv3223c, Rv3405c, Rv3416"
"770" "GO:0031326" "regulation of cellular biosynthetic process" "4, 5" "Biological_process" NA NA "17" 233 233 40 17.1673819742489 1.99395029967548 0.000381652081948501 0.02357195030549 1.35729854988379 2.87126221057125 "Rv0022c, Rv0144, Rv0182c, Rv0190, Rv0232, Rv0238, Rv0277A, Rv0298, Rv0300, Rv0465c, Rv0576, Rv0639, Rv0735, Rv0736, Rv0981, Rv1080c, Rv1102c, Rv1317c, Rv1395, Rv1404, Rv1407, Rv1846c, Rv1904, Rv1956, Rv1991A, Rv1994c, Rv2132, Rv2358, Rv2533c, Rv2534c, Rv2547, Rv2642, Rv2703, Rv2830c, Rv2884, Rv3160c, Rv3197A, Rv3223c, Rv3405c, Rv3416"
"1303" "GO:0080090" "regulation of primary metabolic process" "3, 4" "Biological_process" NA NA "18" 248 248 42 16.9354838709677 1.96520381146752 0.000371392308170155 0.02357195030549 1.35043403391364 2.80629699745306 "Rv0022c, Rv0144, Rv0182c, Rv0190, Rv0232, Rv0238, Rv0277A, Rv0298, Rv0300, Rv0465c, Rv0576, Rv0639, Rv0735, Rv0736, Rv0981, Rv1080c, Rv1102c, Rv1317c, Rv1395, Rv1404, Rv1407, Rv1638, Rv1846c, Rv1904, Rv1956, Rv1991A, Rv1994c, Rv2132, Rv2358, Rv2533c, Rv2534c, Rv2547, Rv2559c, Rv2642, Rv2703, Rv2830c, Rv2884, Rv3160c, Rv3197A, Rv3223c, Rv3405c, Rv3416"
"844" "GO:0034654" "nucleobase-containing compound biosynthetic process" "4, 5" "Biological_process" NA NA "19" 342 342 52 15.2046783625731 1.7349875586931 0.00116387271330007 0.0611549137277947 1.23965853586242 2.39240883974887 "Rv0022c, Rv0144, Rv0182c, Rv0190, Rv0232, Rv0238, Rv0277A, Rv0298, Rv0300, Rv0465c, Rv0478, Rv0576, Rv0639, Rv0667, Rv0735, Rv0736, Rv0981, Rv1080c, Rv1102c, Rv1317c, Rv1341, Rv1395, Rv1404, Rv1407, Rv1629, Rv1843c, Rv1846c, Rv1904, Rv1956, Rv1991A, Rv1994c, Rv2132, Rv2202c, Rv2358, Rv2413c, Rv2533c, Rv2547, Rv2584c, Rv2642, Rv2703, Rv2884, Rv3048c, Rv3051c, Rv3160c, Rv3197A, Rv3223c, Rv3370c, Rv3405c, Rv3416, Rv3644c, Rv3645, Rv3721c"
"1000" "GO:0044271" "cellular nitrogen compound biosynthetic process" "4" "Biological_process" NA NA "20" 549 548 76 13.8686131386861 1.5838032611659 0.00115027294377635 0.0611549137277947 1.19392488396194 2.08202583460614 "Rv0022c, Rv0144, Rv0182c, Rv0190, Rv0232, Rv0238, Rv0254c, Rv0259c, Rv0277A, Rv0298, Rv0300, Rv0465c, Rv0478, Rv0576, Rv0639, Rv0640, Rv0667, Rv0735, Rv0736, Rv0812, Rv0981, Rv1005c, Rv1014c, Rv1080c, Rv1102c, Rv1317c, Rv1341, Rv1344, Rv1347c, Rv1395, Rv1404, Rv1406, Rv1407, Rv1412, Rv1629, Rv1843c, Rv1846c, Rv1904, Rv1956, Rv1991A, Rv1994c, Rv2132, Rv2201, Rv2202c, Rv2358, Rv2383c, Rv2386c, Rv2412, Rv2413c, Rv2533c, Rv2534c, Rv2547, Rv2584c, Rv2642, Rv2703, Rv2785c, Rv2830c, Rv2845c, Rv2884, Rv2890c, Rv2904c, Rv3048c, Rv3051c, Rv3100c, Rv3160c, Rv3197A, Rv3223c, Rv3370c, Rv3405c, Rv3416, Rv3459c, Rv3580c, Rv3644c, Rv3645, Rv3721c, Rv3924c"
"1310" "GO:0090304" "nucleic acid metabolic process" "4, 5" "Biological_process" NA NA "21" 496 495 70 14.1414141414141 1.61388907144134 0.00120474032672016 0.0611549137277947 1.20410273048711 2.14113871225358 "Rv0022c, Rv0144, Rv0182c, Rv0190, Rv0208c, Rv0232, Rv0238, Rv0277A, Rv0277c, Rv0298, Rv0300, Rv0456A, Rv0465c, Rv0576, Rv0595c, Rv0627, Rv0639, Rv0667, Rv0735, Rv0736, Rv0921, Rv0981, Rv1080c, Rv1102c, Rv1210, Rv1316c, Rv1317c, Rv1395, Rv1404, Rv1406, Rv1407, Rv1629, Rv1633, Rv1638, Rv1765c, Rv1838c, Rv1846c, Rv1870c, Rv1904, Rv1955, Rv1956, Rv1962c, Rv1991A, Rv1991c, Rv1994c, Rv2132, Rv2358, Rv2413c, Rv2533c, Rv2547, Rv2559c, Rv2642, Rv2646, Rv2703, Rv2845c, Rv2884, Rv3098A, Rv3160c, Rv3197A, Rv3223c, Rv3297, Rv3370c, Rv3405c, Rv3416, Rv3459c, Rv3580c, Rv3640c, Rv3644c, Rv3721c, Rv3749c"
"582" "GO:0016070" "RNA metabolic process" "5, 6" "Biological_process" NA NA "22" 356 355 53 14.9295774647887 1.69689073088956 0.00144324929621053 0.0699319886254739 1.21659530767052 2.33269346981513 "Rv0022c, Rv0144, Rv0182c, Rv0190, Rv0208c, Rv0232, Rv0238, Rv0277A, Rv0277c, Rv0298, Rv0300, Rv0456A, Rv0465c, Rv0576, Rv0595c, Rv0627, Rv0639, Rv0667, Rv0735, Rv0736, Rv0981, Rv1080c, Rv1102c, Rv1317c, Rv1395, Rv1404, Rv1406, Rv1407, Rv1838c, Rv1846c, Rv1904, Rv1955, Rv1956, Rv1962c, Rv1991A, Rv1991c, Rv1994c, Rv2132, Rv2358, Rv2533c, Rv2547, Rv2642, Rv2703, Rv2845c, Rv2884, Rv3098A, Rv3160c, Rv3197A, Rv3223c, Rv3405c, Rv3416, Rv3459c, Rv3580c"
"49" "GO:0003887" "DNA-directed DNA polymerase activity" "7, 8, 9" "Biological_process" NA NA "23" 11 11 5 45.4545454545455 7.68544078592321 0.00255121151497142 0.118243107606936 1.846716636416 30.3870157845625 "Rv1629, Rv2413c, Rv3370c, Rv3644c, Rv3721c"
"828" "GO:0034061" "DNA polymerase activity" "6, 7, 8" "Biological_process" NA NA "23" 11 11 5 45.4545454545455 7.68544078592321 0.00255121151497142 0.118243107606936 1.846716636416 30.3870157845625 "Rv1629, Rv2413c, Rv3370c, Rv3644c, Rv3721c"
"497" "GO:0010467" "gene expression" "4" "Biological_process" NA NA "24" 408 407 58 14.2506142506143 1.60760139663452 0.00275336820656194 0.12229543784146 1.16931759573419 2.18131694474401 "Rv0022c, Rv0144, Rv0182c, Rv0190, Rv0208c, Rv0232, Rv0238, Rv0277A, Rv0298, Rv0300, Rv0456A, Rv0465c, Rv0576, Rv0639, Rv0640, Rv0667, Rv0735, Rv0981, Rv1014c, Rv1080c, Rv1102c, Rv1317c, Rv1395, Rv1404, Rv1406, Rv1407, Rv1846c, Rv1904, Rv1956, Rv1991A, Rv1991c, Rv1994c, Rv2132, Rv2358, Rv2412, Rv2533c, Rv2534c, Rv2547, Rv2642, Rv2703, Rv2785c, Rv2830c, Rv2845c, Rv2884, Rv2890c, Rv2904c, Rv3098A, Rv3100c, Rv3160c, Rv3197A, Rv3223c, Rv3405c, Rv3416, Rv3449, Rv3459c, Rv3580c, Rv3610c, Rv3924c"
"1037" "GO:0045926" "negative regulation of growth" "2, 3, 4" "Biological_process" NA NA "25" 39 39 10 25.6410256410256 3.20372296074383 0.00360986808839694 0.153924775289245 1.38178357921572 6.82841683017103 "Rv0277c, Rv0595c, Rv1102c, Rv1103c, Rv1955, Rv1956, Rv1959c, Rv1962c, Rv1991A, Rv1991c"
"478" "GO:0009712" "catechol-containing compound metabolic process" "5" "Biological_process" NA NA "26" 8 8 4 50 9.20445437604259 0.00473925734365531 0.194309551089868 1.70726531920989 49.6453297270753 "Rv1344, Rv1347c, Rv2383c, Rv2386c"
"705" "GO:0019540" "siderophore biosynthetic process from catechol" "5, 6, 8, 9" "Biological_process" NA NA "26" 8 8 4 50 9.20445437604259 0.00473925734365531 0.194309551089868 1.70726531920989 49.6453297270753 "Rv1344, Rv1347c, Rv2383c, Rv2386c"
"698" "GO:0019438" "aromatic compound biosynthetic process" "4" "Biological_process" NA NA "27" 431 431 59 13.6890951276102 1.52785293698856 0.00775324339309616 0.295177052037161 1.11495286708912 2.06677142353568 "Rv0022c, Rv0144, Rv0182c, Rv0190, Rv0232, Rv0238, Rv0254c, Rv0259c, Rv0277A, Rv0298, Rv0300, Rv0465c, Rv0478, Rv0576, Rv0639, Rv0667, Rv0735, Rv0736, Rv0812, Rv0981, Rv1005c, Rv1080c, Rv1102c, Rv1317c, Rv1341, Rv1395, Rv1404, Rv1407, Rv1629, Rv1843c, Rv1846c, Rv1904, Rv1956, Rv1991A, Rv1994c, Rv2121c, Rv2122c, Rv2132, Rv2202c, Rv2358, Rv2386c, Rv2413c, Rv2533c, Rv2547, Rv2584c, Rv2642, Rv2703, Rv2884, Rv3048c, Rv3051c, Rv3160c, Rv3197A, Rv3223c, Rv3370c, Rv3405c, Rv3416, Rv3644c, Rv3645, Rv3721c"
"1039" "GO:0045934" "negative regulation of nucleobase-containing compound metabolic process" "4, 5, 6" "Biological_process" NA NA "28" 43 43 10 23.2558139534884 2.8122904250935 0.00761124115842074 0.295177052037161 1.22632124165599 5.89905191315273 "Rv0190, Rv0300, Rv0736, Rv0981, Rv1102c, Rv1638, Rv1846c, Rv1956, Rv3197A, Rv3416"
"171" "GO:0006307" "DNA dealkylation involved in DNA repair" "6, 7, 8, 9" "Biological_process" NA NA "29" 5 5 3 60 13.7748280833394 0.008201700359802 0.30148319253617 1.57295379771271 165.268369130167 "Rv1210, Rv1316c, Rv1317c"
"852" "GO:0035510" "DNA dealkylation" "6, 7, 8" "Biological_process" NA NA "29" 5 5 3 60 13.7748280833394 0.008201700359802 0.30148319253617 1.57295379771271 165.268369130167 "Rv1210, Rv1316c, Rv1317c"
"1281" "GO:0071897" "DNA biosynthetic process" "5, 6, 7" "Biological_process" NA NA "30" 14 14 5 35.7142857142857 5.12177134193555 0.00861124211108559 0.305986136347241 1.34135784624372 17.1182676051706 "Rv1629, Rv2413c, Rv3370c, Rv3644c, Rv3721c"
"660" "GO:0018130" "heterocycle biosynthetic process" "4" "Biological_process" NA NA "31" 443 441 59 13.3786848072562 1.48320573044914 0.0109509294020133 0.376570669114394 1.08286192494374 2.00536864596547 "Rv0022c, Rv0144, Rv0182c, Rv0190, Rv0232, Rv0238, Rv0254c, Rv0259c, Rv0277A, Rv0298, Rv0300, Rv0465c, Rv0478, Rv0576, Rv0639, Rv0667, Rv0735, Rv0736, Rv0812, Rv0981, Rv1005c, Rv1080c, Rv1102c, Rv1317c, Rv1341, Rv1395, Rv1404, Rv1407, Rv1412, Rv1629, Rv1843c, Rv1846c, Rv1904, Rv1956, Rv1991A, Rv1994c, Rv2121c, Rv2122c, Rv2132, Rv2202c, Rv2358, Rv2413c, Rv2533c, Rv2547, Rv2584c, Rv2642, Rv2703, Rv2884, Rv3048c, Rv3051c, Rv3160c, Rv3197A, Rv3223c, Rv3370c, Rv3405c, Rv3416, Rv3644c, Rv3645, Rv3721c"
"1160" "GO:0051253" "negative regulation of RNA metabolic process" "4, 5, 6, 7, 8" "Biological_process" NA NA "32" 39 39 9 23.0769230769231 2.77924338069587 0.011728127285326 0.390693240192423 1.15179702548365 6.06095218130108 "Rv0190, Rv0300, Rv0736, Rv0981, Rv1102c, Rv1846c, Rv1956, Rv3197A, Rv3416"
"436" "GO:0009237" "siderophore metabolic process" "3, 4" "Biological_process" NA NA "33" 10 10 4 40 6.13400475861762 0.0121119395322077 0.391252349737376 1.26763130239575 25.9862502562354 "Rv1344, Rv1347c, Rv2383c, Rv2386c"
"680" "GO:0019290" "siderophore biosynthetic process" "4, 5, 7, 8" "Biological_process" NA NA "33" 10 10 4 40 6.13400475861762 0.0121119395322077 0.391252349737376 1.26763130239575 25.9862502562354 "Rv1344, Rv1347c, Rv2383c, Rv2386c"
"1279" "GO:0071806" "protein transmembrane transport" "5, 6, 7, 8" "Biological_process" NA NA "34" 21 21 6 28.5714285714286 3.69167485691045 0.0133530472522408 0.418657305026138 1.16653204016014 10.14277060834 "Rv0638, Rv2093c, Rv2094c, Rv3240c, Rv3616c, Rv3881c"
"186" "GO:0006402" "mRNA catabolic process" "5, 6, 7, 8" "Biological_process" NA NA "35" 11 11 4 36.3636363636364 5.25731435853432 0.0175752126849141 0.468379418052961 1.12344637720695 20.7881169203272 "Rv0456A, Rv1102c, Rv1991c, Rv3098A"
"263" "GO:0006732" "coenzyme metabolic process" "4" "Biological_process" NA NA "36" 103 101 3 2.97029702970297 0.273983324965668 0.0163875964890265 0.468379418052961 0.0552886123065193 0.831090899802626 "Rv0470c, Rv0812, Rv1005c"
"716" "GO:0019725" "cellular homeostasis" "2, 4" "Biological_process" NA NA "37" 61 61 12 19.672131147541 2.274802150577 0.0160218439472507 0.468379418052961 1.09127314840318 4.3871256422811 "Rv0816c, Rv0821c, Rv0985c, Rv1542c, Rv1875, Rv2383c, Rv2386c, Rv3053c, Rv3197A, Rv3402c, Rv3416, Rv3913"
